Customer ID,PL_count,CC_count,HF_count,SA_count,RD_count,MF_count,HL_count,AL_count,Gen insurance health,POS,Login last month,Month,Year,Total active products (sn),Product opened last 3M (sn),Last product opened (sn)
CUST1001535,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001536,0,0,0,1,1,0,0,0,Y,N,N,6,2026,2,Y,HL
CUST1001537,2,0,0,1,0,1,0,0,N,N,Y,6,2026,3,N,None
CUST1001538,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,Y,RD
CUST1001539,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,CC
CUST1001540,0,1,0,1,0,2,0,0,N,N,Y,6,2026,3,Y,AL
CUST1001541,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,MF
CUST1001542,0,0,0,1,0,1,0,0,N,N,Y,6,2026,2,N,None
CUST1001543,2,2,0,0,0,1,0,0,N,N,Y,6,2026,3,N,RD
CUST1001544,2,0,0,1,0,2,1,0,N,N,N,6,2026,4,N,None
CUST1001545,0,1,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001546,0,0,0,1,0,2,0,0,Y,N,N,6,2026,2,Y,SA
CUST1001547,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,MF
CUST1001548,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001549,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,N,None
CUST1001550,1,0,0,1,0,1,0,0,N,N,N,6,2026,3,N,None
CUST1001551,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,Y,PL
CUST1001552,1,1,0,1,0,1,0,0,N,N,Y,6,2026,4,Y,AL
CUST1001553,0,1,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001554,0,0,0,1,2,0,0,0,N,N,N,6,2026,2,N,None
CUST1001555,0,1,0,1,3,0,0,0,Y,N,N,6,2026,3,N,None
CUST1001556,0,1,0,1,0,0,1,1,N,N,N,6,2026,4,N,None
CUST1001557,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001558,0,1,0,0,0,0,0,1,N,N,Y,6,2026,2,N,SA
CUST1001559,0,0,0,1,2,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001560,0,2,0,1,0,0,0,0,Y,N,N,6,2026,2,N,None
CUST1001561,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,CC
CUST1001562,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001563,0,1,1,1,0,0,0,0,Y,N,N,6,2026,3,Y,PL
CUST1001564,0,0,0,1,0,0,0,0,Y,Y,Y,6,2026,1,Y,HL
CUST1001565,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,MF
CUST1001566,0,1,0,1,0,0,0,0,N,Y,N,6,2026,2,N,None
CUST1001567,0,0,0,1,0,1,0,0,Y,N,N,6,2026,2,N,None
CUST1001568,1,2,0,1,0,0,0,1,N,N,N,6,2026,4,Y,SA
CUST1001569,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,SA
CUST1001570,0,0,0,0,0,2,0,1,N,N,N,6,2026,2,N,None
CUST1001571,0,0,0,1,0,1,0,0,N,N,Y,6,2026,2,Y,CC
CUST1001572,0,0,0,0,0,1,0,0,N,N,Y,6,2026,1,N,None
CUST1001573,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,N,None
CUST1001574,2,2,0,1,3,2,0,0,N,N,Y,6,2026,5,Y,AL
CUST1001575,0,0,0,1,0,0,0,1,N,N,Y,6,2026,2,N,AL
CUST1001576,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,HL
CUST1001577,0,2,0,1,0,2,0,0,N,N,N,6,2026,3,N,None
CUST1001578,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,None
CUST1001579,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,CC
CUST1001580,1,0,0,1,0,1,0,0,N,N,N,6,2026,3,N,AL
CUST1001581,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,RD
CUST1001582,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,PL
CUST1001583,0,0,0,1,0,0,0,1,Y,N,Y,6,2026,2,Y,MF
CUST1001584,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,PL
CUST1001585,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001586,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001587,0,1,0,1,0,0,0,1,N,N,N,6,2026,3,N,None
CUST1001588,0,0,0,1,2,0,0,0,N,N,N,6,2026,2,N,None
CUST1001589,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001590,2,0,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001591,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001592,0,1,0,1,0,1,0,0,N,N,N,6,2026,3,N,None
CUST1001593,2,2,0,1,0,0,0,0,N,N,N,6,2026,3,Y,SA
CUST1001594,0,1,1,1,0,1,0,0,N,N,N,6,2026,4,N,None
CUST1001595,0,0,0,1,0,0,0,0,N,Y,Y,6,2026,1,N,None
CUST1001596,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,AL
CUST1001597,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001598,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,HF
CUST1001599,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001600,2,0,0,1,0,2,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001601,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001602,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001603,0,2,0,1,2,0,0,0,N,N,N,6,2026,3,N,None
CUST1001604,0,0,0,1,3,2,0,0,N,N,N,6,2026,3,N,CC
CUST1001605,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,AL
CUST1001606,0,0,0,1,0,1,0,1,N,N,Y,6,2026,3,N,None
CUST1001607,2,0,0,0,0,0,0,0,Y,N,Y,6,2026,1,Y,SA
CUST1001608,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,SA
CUST1001609,0,0,0,1,2,2,0,0,Y,N,Y,6,2026,3,Y,AL
CUST1001610,0,0,0,1,0,0,1,0,Y,N,N,6,2026,2,N,None
CUST1001611,1,1,0,1,0,0,0,0,Y,N,Y,6,2026,3,Y,RD
CUST1001612,0,0,0,0,0,0,0,0,Y,N,Y,6,2026,0,N,None
CUST1001613,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,CC
CUST1001614,0,2,1,1,0,0,0,0,N,N,Y,6,2026,3,Y,SA
CUST1001615,0,0,0,1,2,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001616,0,1,0,1,0,0,0,0,Y,N,Y,6,2026,2,N,None
CUST1001617,0,0,0,1,0,0,1,1,N,N,Y,6,2026,3,N,CC
CUST1001618,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,N,MF
CUST1001619,0,0,0,1,2,0,0,1,N,N,N,6,2026,3,N,None
CUST1001620,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,N,None
CUST1001621,1,0,0,1,0,0,0,0,N,N,N,6,2026,2,Y,PL
CUST1001622,0,0,0,0,1,2,0,0,N,N,Y,6,2026,2,Y,AL
CUST1001623,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,None
CUST1001624,0,0,1,1,0,0,0,0,Y,N,Y,6,2026,2,N,RD
CUST1001625,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,None
CUST1001626,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,Y,AL
CUST1001627,0,0,0,1,2,1,0,0,N,N,Y,6,2026,3,N,MF
CUST1001628,0,2,0,1,0,1,0,1,Y,N,Y,6,2026,4,N,None
CUST1001629,0,0,0,1,0,0,0,0,Y,N,N,6,2026,1,Y,MF
CUST1001630,0,0,0,1,0,0,1,0,N,N,N,6,2026,2,Y,AL
CUST1001631,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001632,1,1,0,1,1,1,0,0,Y,N,N,6,2026,5,N,None
CUST1001633,0,0,0,1,3,0,1,0,Y,N,Y,6,2026,3,N,None
CUST1001634,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001635,2,0,0,1,0,0,1,1,N,N,N,6,2026,4,N,None
CUST1001636,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,N,None
CUST1001637,0,1,0,1,1,0,0,0,N,N,N,6,2026,3,N,None
CUST1001638,0,0,0,1,0,0,1,1,Y,N,N,6,2026,3,N,None
CUST1001639,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,N,None
CUST1001640,1,0,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,CC
CUST1001641,2,0,0,1,0,1,0,0,N,N,Y,6,2026,3,Y,PL
CUST1001642,0,2,0,1,0,0,1,0,Y,N,N,6,2026,3,Y,SA
CUST1001643,0,1,0,0,2,0,0,1,N,N,N,6,2026,3,Y,CC
CUST1001644,2,0,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001645,2,2,0,1,1,0,0,0,N,N,Y,6,2026,4,Y,CC
CUST1001646,2,0,0,1,0,0,0,1,N,N,Y,6,2026,3,N,None
CUST1001647,0,2,0,1,0,0,1,0,Y,N,Y,6,2026,3,N,None
CUST1001648,0,1,0,1,3,0,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001649,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,HF
CUST1001650,0,0,0,1,0,0,0,1,N,N,Y,6,2026,2,Y,PL
CUST1001651,2,0,0,1,0,0,0,0,Y,N,N,6,2026,2,Y,RD
CUST1001652,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,N,None
CUST1001653,0,2,0,1,0,0,0,0,Y,N,Y,6,2026,2,Y,RD
CUST1001654,0,0,0,0,0,2,0,1,N,Y,Y,6,2026,2,N,None
CUST1001655,0,0,0,1,2,1,0,0,N,N,Y,6,2026,3,N,None
CUST1001656,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001657,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001658,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,N,None
CUST1001659,1,2,0,1,0,0,0,0,N,N,N,6,2026,3,N,None
CUST1001660,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,N,None
CUST1001661,2,0,0,1,0,0,0,0,N,Y,Y,6,2026,2,N,None
CUST1001662,1,2,0,1,0,1,0,0,N,N,Y,6,2026,4,Y,RD
CUST1001663,0,0,0,1,0,1,0,1,N,N,N,6,2026,3,Y,AL
CUST1001664,0,0,0,1,1,0,0,0,N,Y,Y,6,2026,2,Y,CC
CUST1001665,1,0,0,1,0,0,0,0,Y,Y,Y,6,2026,2,Y,SA
CUST1001666,0,0,0,1,1,2,0,0,N,N,Y,6,2026,3,Y,PL
CUST1001667,0,0,0,1,3,0,0,0,N,N,Y,6,2026,2,Y,SA
CUST1001668,2,0,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,CC
CUST1001669,2,0,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,SA
CUST1001670,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001671,1,2,0,1,2,0,0,0,Y,Y,N,6,2026,4,N,None
CUST1001672,1,2,0,1,2,0,0,0,Y,N,N,6,2026,4,N,None
CUST1001673,0,1,0,1,1,0,0,0,Y,N,N,6,2026,3,Y,SA
CUST1001674,0,0,0,1,2,0,0,0,N,N,N,6,2026,2,N,None
CUST1001675,0,1,0,1,3,0,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001676,0,0,0,1,0,2,1,0,Y,N,Y,6,2026,3,N,None
CUST1001677,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,N,None
CUST1001678,0,1,0,1,2,0,0,0,Y,Y,Y,6,2026,3,N,CC
CUST1001679,1,1,0,1,1,1,0,0,N,N,Y,6,2026,5,Y,RD
CUST1001680,2,0,0,1,3,0,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001681,0,1,0,1,2,0,0,0,N,N,N,6,2026,3,N,None
CUST1001682,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,AL
CUST1001683,0,0,0,1,0,0,0,1,N,N,N,6,2026,2,Y,MF
CUST1001684,0,1,0,1,2,0,0,0,N,N,Y,6,2026,3,Y,SA
CUST1001685,0,2,0,1,2,0,0,0,N,N,N,6,2026,3,Y,SA
CUST1001686,0,1,0,1,0,0,1,1,N,N,Y,6,2026,4,Y,CC
CUST1001687,0,0,0,1,2,2,0,0,N,N,N,6,2026,3,N,None
CUST1001688,0,0,0,1,0,2,0,0,Y,N,Y,6,2026,2,Y,AL
CUST1001689,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,N,HL
CUST1001690,1,0,0,1,0,1,0,0,Y,Y,N,6,2026,3,N,None
CUST1001691,2,1,1,1,0,2,1,0,N,N,N,6,2026,6,N,None
CUST1001692,1,0,0,1,0,2,0,0,N,N,N,6,2026,3,N,None
CUST1001693,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001694,0,0,0,1,2,0,0,0,N,N,Y,6,2026,2,Y,PL
CUST1001695,2,0,0,1,3,2,0,0,N,N,Y,6,2026,4,N,None
CUST1001696,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001697,0,0,0,1,3,1,0,0,N,N,N,6,2026,3,Y,CC
CUST1001698,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,N,None
CUST1001699,2,0,0,1,0,0,1,0,N,N,Y,6,2026,3,N,None
CUST1001700,0,2,0,1,0,1,0,0,N,N,Y,6,2026,3,N,None
CUST1001701,0,2,0,1,2,0,0,0,N,N,N,6,2026,3,N,None
CUST1001702,0,0,0,1,1,0,1,1,N,N,N,6,2026,4,Y,RD
CUST1001703,2,0,0,1,0,1,0,1,Y,N,N,6,2026,4,Y,AL
CUST1001704,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,SA
CUST1001705,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001706,2,0,0,0,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001707,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,HL
CUST1001708,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,N,HF
CUST1001709,0,2,0,0,0,0,1,0,N,N,N,6,2026,2,Y,PL
CUST1001710,0,0,0,1,1,0,0,0,Y,N,N,6,2026,2,N,RD
CUST1001711,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001712,0,0,0,1,1,2,0,0,N,N,Y,6,2026,3,N,None
CUST1001713,0,2,0,1,0,0,0,1,N,N,Y,6,2026,3,N,None
CUST1001714,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001715,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,CC
CUST1001716,0,2,0,1,0,1,0,0,N,N,Y,6,2026,3,N,None
CUST1001717,0,1,0,1,0,1,1,0,N,N,N,6,2026,4,Y,HL
CUST1001718,0,1,0,1,0,0,0,0,Y,Y,Y,6,2026,2,Y,MF
CUST1001719,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,N,None
CUST1001720,0,2,0,1,0,1,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001721,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,N,None
CUST1001722,0,1,0,1,0,2,0,0,Y,N,Y,6,2026,3,N,None
CUST1001723,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001724,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,Y,PL
CUST1001725,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,CC
CUST1001726,0,1,0,1,2,0,0,0,N,N,Y,6,2026,3,Y,SA
CUST1001727,0,1,0,1,0,0,0,0,Y,N,Y,6,2026,2,Y,MF
CUST1001728,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,PL
CUST1001729,0,2,0,1,3,0,0,0,N,N,N,6,2026,3,N,None
CUST1001730,2,0,0,1,0,0,0,0,N,N,N,6,2026,2,N,PL
CUST1001731,2,0,0,1,0,2,0,0,Y,N,N,6,2026,3,N,None
CUST1001732,1,0,0,1,3,0,0,0,N,N,N,6,2026,3,Y,RD
CUST1001733,0,0,0,1,0,2,0,0,Y,N,Y,6,2026,2,Y,MF
CUST1001734,0,1,0,1,0,0,0,0,N,Y,Y,6,2026,2,Y,SA
CUST1001735,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,PL
CUST1001736,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001737,0,2,0,1,0,1,0,0,N,N,Y,6,2026,3,N,None
CUST1001738,0,0,0,1,0,1,0,0,Y,N,N,6,2026,2,N,None
CUST1001739,2,0,0,1,0,0,1,0,N,N,Y,6,2026,3,N,None
CUST1001740,0,0,0,1,0,0,1,0,N,Y,N,6,2026,2,N,None
CUST1001741,0,0,0,1,2,0,0,0,N,N,Y,6,2026,2,Y,AL
CUST1001742,0,1,0,1,0,1,0,0,N,N,N,6,2026,3,N,None
CUST1001743,2,1,0,1,2,0,0,0,N,Y,Y,6,2026,4,Y,CC
CUST1001744,0,0,0,1,0,2,0,0,Y,N,N,6,2026,2,N,None
CUST1001745,2,0,0,1,1,0,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001746,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,HF
CUST1001747,0,0,0,1,3,0,0,0,N,N,Y,6,2026,2,Y,AL
CUST1001748,0,0,0,1,1,1,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001749,0,1,0,1,0,2,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001750,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001751,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,N,None
CUST1001752,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001753,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,Y,PL
CUST1001754,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,Y,PL
CUST1001755,0,0,0,1,3,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001756,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,None
CUST1001757,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,RD
CUST1001758,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001759,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001760,0,1,0,1,0,0,0,0,N,Y,Y,6,2026,2,Y,CC
CUST1001761,0,0,0,0,0,0,0,0,N,N,Y,6,2026,0,Y,AL
CUST1001762,0,0,0,1,3,2,0,0,N,N,N,6,2026,3,N,None
CUST1001763,0,1,0,1,0,2,0,0,N,N,Y,6,2026,3,Y,MF
CUST1001764,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,N,SA
CUST1001765,0,2,0,1,1,0,0,0,N,N,N,6,2026,3,Y,CC
CUST1001766,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001767,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001768,0,1,0,1,2,0,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001769,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,HF
CUST1001770,0,0,1,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001771,0,2,0,1,0,0,0,0,N,N,N,6,2026,2,Y,CC
CUST1001772,0,0,0,1,2,0,0,1,N,N,Y,6,2026,3,N,None
CUST1001773,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,HL
CUST1001774,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,Y,MF
CUST1001775,2,1,0,1,0,0,0,0,N,N,N,6,2026,3,N,None
CUST1001776,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,Y,SA
CUST1001777,0,1,0,1,0,0,0,1,N,N,Y,6,2026,3,Y,PL
CUST1001778,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,Y,PL
CUST1001779,2,0,0,1,0,2,0,0,N,N,N,6,2026,3,N,None
CUST1001780,0,0,0,1,1,0,1,0,N,N,Y,6,2026,3,N,PL
CUST1001781,0,0,0,1,3,2,0,0,N,N,Y,6,2026,3,Y,MF
CUST1001782,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001783,0,2,0,1,0,1,0,0,N,N,N,6,2026,3,N,None
CUST1001784,0,0,0,1,2,0,0,0,N,N,N,6,2026,2,Y,RD
CUST1001785,0,0,0,1,2,2,0,0,N,N,N,6,2026,3,Y,MF
CUST1001786,0,2,0,1,0,1,0,0,N,N,N,6,2026,3,N,None
CUST1001787,0,1,0,1,0,1,0,0,Y,N,Y,6,2026,3,N,None
CUST1001788,0,2,0,1,1,0,0,0,N,N,Y,6,2026,3,Y,PL
CUST1001789,0,0,0,1,1,2,0,0,N,N,Y,6,2026,3,Y,CC
CUST1001790,0,0,0,1,0,2,0,0,N,N,Y,6,2026,2,N,None
CUST1001791,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001792,0,1,0,1,1,0,0,0,Y,N,Y,6,2026,3,N,SA
CUST1001793,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,Y,HL
CUST1001794,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,SA
CUST1001795,1,0,0,1,1,0,0,0,N,N,Y,6,2026,3,N,None
CUST1001796,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001797,0,0,0,1,0,0,0,1,Y,N,N,6,2026,2,Y,PL
CUST1001798,0,1,0,1,3,0,0,0,Y,N,N,6,2026,3,N,AL
CUST1001799,0,0,0,0,1,0,0,1,N,N,Y,6,2026,2,N,None
CUST1001800,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001801,0,2,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001802,1,2,0,1,0,0,0,0,N,N,Y,6,2026,3,N,None
CUST1001803,0,0,0,1,0,1,0,0,N,N,Y,6,2026,2,Y,CC
CUST1001804,1,2,0,1,0,0,0,0,N,N,Y,6,2026,3,N,None
CUST1001805,0,1,0,1,0,0,0,0,N,Y,N,6,2026,2,N,None
CUST1001806,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,SA
CUST1001807,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001808,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,Y,CC
CUST1001809,0,0,0,1,0,0,0,0,Y,N,N,6,2026,1,N,None
CUST1001810,1,2,0,1,0,1,0,0,N,N,Y,6,2026,4,Y,CC
CUST1001811,1,1,0,1,0,2,0,0,N,N,N,6,2026,4,N,CC
CUST1001812,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001813,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,Y,RD
CUST1001814,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001815,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,Y,HF
CUST1001816,0,1,0,1,0,0,1,1,Y,N,N,6,2026,4,N,None
CUST1001817,0,1,0,1,0,0,0,0,N,N,N,6,2026,2,N,None
CUST1001818,0,2,0,1,3,0,1,0,N,N,Y,6,2026,4,N,None
CUST1001819,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,Y,SA
CUST1001820,0,2,0,1,0,0,0,0,Y,N,Y,6,2026,2,N,None
CUST1001821,0,1,0,1,0,1,0,0,Y,N,Y,6,2026,3,Y,SA
CUST1001822,0,2,0,1,3,1,0,0,Y,N,N,6,2026,4,N,None
CUST1001823,0,1,0,1,0,0,0,0,Y,N,N,6,2026,2,Y,CC
CUST1001824,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001825,0,1,0,1,1,1,1,0,N,N,Y,6,2026,5,N,SA
CUST1001826,1,1,0,1,3,2,0,1,N,N,N,6,2026,6,N,None
CUST1001827,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,MF
CUST1001828,2,0,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,PL
CUST1001829,1,1,0,1,0,0,0,0,N,N,N,6,2026,3,N,None
CUST1001830,1,2,0,1,0,2,0,0,N,Y,N,6,2026,4,Y,PL
CUST1001831,0,2,0,1,0,1,1,0,N,N,Y,6,2026,4,Y,HF
CUST1001832,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001833,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001834,0,0,0,0,0,0,0,0,N,Y,Y,6,2026,0,Y,PL
CUST1001835,0,2,0,1,2,0,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001836,0,0,0,1,0,0,0,0,Y,N,Y,6,2026,1,N,None
CUST1001837,0,0,0,1,0,0,1,0,N,Y,N,6,2026,2,N,None
CUST1001838,0,0,0,1,2,0,1,0,N,N,N,6,2026,3,N,None
CUST1001839,0,0,0,1,0,0,1,0,N,N,Y,6,2026,2,Y,RD
CUST1001840,0,0,1,1,0,0,0,1,N,N,N,6,2026,3,Y,PL
CUST1001841,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001842,2,0,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,CC
CUST1001843,0,2,0,1,0,1,0,0,N,N,Y,6,2026,3,Y,RD
CUST1001844,0,2,0,1,1,0,0,0,N,N,N,6,2026,3,Y,SA
CUST1001845,0,0,0,1,0,2,0,0,N,N,N,6,2026,2,N,None
CUST1001846,0,0,1,1,0,0,0,0,N,N,Y,6,2026,2,Y,SA
CUST1001847,0,1,0,1,0,0,0,1,N,N,N,6,2026,3,N,CC
CUST1001848,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001849,0,0,0,1,3,0,0,0,N,N,N,6,2026,2,N,SA
CUST1001850,2,2,0,0,0,0,0,1,N,N,N,6,2026,3,N,None
CUST1001851,0,0,0,1,0,0,0,0,Y,N,N,6,2026,1,N,None
CUST1001852,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001853,0,0,0,1,0,2,0,0,Y,N,N,6,2026,2,Y,HL
CUST1001854,0,1,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001855,0,1,0,1,3,0,0,0,N,N,Y,6,2026,3,N,None
CUST1001856,0,0,0,1,0,0,0,0,N,N,N,6,2026,1,N,None
CUST1001857,0,2,0,1,0,0,0,0,N,N,Y,6,2026,2,Y,MF
CUST1001858,0,2,0,1,2,0,0,0,N,N,N,6,2026,3,Y,SA
CUST1001859,2,2,0,1,0,1,0,0,Y,N,N,6,2026,4,Y,HL
CUST1001860,1,0,0,1,0,0,0,0,N,N,N,6,2026,2,Y,AL
CUST1001861,0,0,0,1,0,0,0,0,N,N,Y,6,2026,1,N,None
CUST1001862,1,0,0,1,0,0,0,0,N,N,Y,6,2026,2,N,None
CUST1001863,0,0,0,1,0,1,0,0,N,N,Y,6,2026,2,N,None
CUST1001864,0,1,0,1,0,0,0,0,N,N,N,6,2026,2,Y,SA
CUST1001865,1,2,0,1,0,0,0,0,Y,N,Y,6,2026,3,N,None
CUST1001866,0,0,0,1,0,1,0,0,N,N,N,6,2026,2,Y,CC
