Customer ID,Month period,product_count,product_code,has_product
CUST1006645,2026-06,2,CC,1
CUST1006646,2026-06,0,CC,0
CUST1006647,2026-06,0,CC,0
CUST1006648,2026-06,1,CC,1
CUST1006649,2026-06,0,CC,0
CUST1006650,2026-06,0,CC,0
CUST1006651,2026-06,0,CC,0
CUST1006652,2026-06,0,CC,0
CUST1006653,2026-06,2,CC,1
CUST1006654,2026-06,1,CC,1
CUST1006655,2026-06,0,CC,0
CUST1006656,2026-06,0,CC,0
CUST1006657,2026-06,1,CC,1
CUST1006658,2026-06,0,CC,0
CUST1006659,2026-06,2,CC,1
CUST1006660,2026-06,1,CC,1
CUST1006661,2026-06,0,CC,0
CUST1006662,2026-06,0,CC,0
CUST1006663,2026-06,2,CC,1
CUST1006664,2026-06,0,CC,0
CUST1006665,2026-06,0,CC,0
CUST1006666,2026-06,0,CC,0
CUST1006667,2026-06,0,CC,0
CUST1006668,2026-06,0,CC,0
CUST1006669,2026-06,0,CC,0
CUST1006670,2026-06,0,CC,0
CUST1006671,2026-06,2,CC,1
CUST1006672,2026-06,0,CC,0
CUST1006673,2026-06,0,CC,0
CUST1006674,2026-06,0,CC,0
CUST1006675,2026-06,0,CC,0
CUST1006676,2026-06,0,CC,0
CUST1006677,2026-06,2,CC,1
CUST1006678,2026-06,2,CC,1
CUST1006679,2026-06,0,CC,0
CUST1006680,2026-06,2,CC,1
CUST1006681,2026-06,2,CC,1
CUST1006682,2026-06,1,CC,1
CUST1006683,2026-06,2,CC,1
CUST1006684,2026-06,0,CC,0
CUST1006685,2026-06,0,CC,0
CUST1006686,2026-06,1,CC,1
CUST1006687,2026-06,0,CC,0
CUST1006688,2026-06,0,CC,0
CUST1006689,2026-06,0,CC,0
CUST1006690,2026-06,1,CC,1
CUST1006691,2026-06,2,CC,1
CUST1006692,2026-06,0,CC,0
CUST1006693,2026-06,0,CC,0
CUST1006694,2026-06,0,CC,0
CUST1006695,2026-06,2,CC,1
CUST1006696,2026-06,0,CC,0
CUST1006697,2026-06,0,CC,0
CUST1006698,2026-06,2,CC,1
CUST1006699,2026-06,0,CC,0
CUST1006700,2026-06,2,CC,1
CUST1006701,2026-06,0,CC,0
CUST1006702,2026-06,1,CC,1
CUST1006703,2026-06,0,CC,0
CUST1006704,2026-06,0,CC,0
CUST1006705,2026-06,1,CC,1
CUST1006706,2026-06,0,CC,0
CUST1006707,2026-06,0,CC,0
CUST1006708,2026-06,0,CC,0
CUST1006709,2026-06,0,CC,0
CUST1006710,2026-06,2,CC,1
CUST1006711,2026-06,0,CC,0
CUST1006712,2026-06,0,CC,0
CUST1006713,2026-06,0,CC,0
CUST1006714,2026-06,0,CC,0
CUST1006715,2026-06,2,CC,1
CUST1006716,2026-06,0,CC,0
CUST1006717,2026-06,1,CC,1
CUST1006718,2026-06,0,CC,0
CUST1006719,2026-06,2,CC,1
CUST1006720,2026-06,0,CC,0
CUST1006721,2026-06,0,CC,0
CUST1006722,2026-06,2,CC,1
CUST1006723,2026-06,2,CC,1
CUST1006724,2026-06,0,CC,0
CUST1006725,2026-06,0,CC,0
CUST1006726,2026-06,1,CC,1
CUST1006727,2026-06,1,CC,1
CUST1006728,2026-06,0,CC,0
CUST1006729,2026-06,1,CC,1
CUST1006730,2026-06,2,CC,1
CUST1006731,2026-06,2,CC,1
CUST1006732,2026-06,0,CC,0
CUST1006733,2026-06,0,CC,0
CUST1006734,2026-06,0,CC,0
CUST1006735,2026-06,0,CC,0
CUST1006736,2026-06,0,CC,0
CUST1006737,2026-06,0,CC,0
CUST1006738,2026-06,1,CC,1
CUST1006739,2026-06,2,CC,1
CUST1006740,2026-06,0,CC,0
CUST1006741,2026-06,0,CC,0
CUST1006742,2026-06,0,CC,0
CUST1006743,2026-06,0,CC,0
CUST1006744,2026-06,0,CC,0
CUST1006745,2026-06,2,CC,1
CUST1006746,2026-06,0,CC,0
CUST1006747,2026-06,2,CC,1
CUST1006748,2026-06,1,CC,1
CUST1006749,2026-06,0,CC,0
CUST1006750,2026-06,2,CC,1
CUST1006751,2026-06,0,CC,0
CUST1006752,2026-06,1,CC,1
CUST1006753,2026-06,0,CC,0
CUST1006754,2026-06,0,CC,0
CUST1006755,2026-06,0,CC,0
CUST1006756,2026-06,0,CC,0
CUST1006757,2026-06,0,CC,0
CUST1006758,2026-06,1,CC,1
CUST1006759,2026-06,0,CC,0
CUST1006760,2026-06,0,CC,0
CUST1006761,2026-06,0,CC,0
CUST1006762,2026-06,0,CC,0
CUST1006763,2026-06,0,CC,0
CUST1006764,2026-06,0,CC,0
CUST1006765,2026-06,0,CC,0
CUST1006766,2026-06,2,CC,1
CUST1006767,2026-06,0,CC,0
CUST1006768,2026-06,0,CC,0
CUST1006769,2026-06,1,CC,1
CUST1006770,2026-06,2,CC,1
CUST1006771,2026-06,2,CC,1
CUST1006772,2026-06,2,CC,1
CUST1006773,2026-06,0,CC,0
CUST1006774,2026-06,0,CC,0
CUST1006775,2026-06,0,CC,0
CUST1006776,2026-06,0,CC,0
CUST1006777,2026-06,0,CC,0
CUST1006778,2026-06,0,CC,0
CUST1006779,2026-06,0,CC,0
CUST1006780,2026-06,0,CC,0
CUST1006781,2026-06,0,CC,0
CUST1006782,2026-06,1,CC,1
CUST1006783,2026-06,0,CC,0
CUST1006784,2026-06,2,CC,1
CUST1006785,2026-06,0,CC,0
CUST1006786,2026-06,1,CC,1
CUST1006787,2026-06,2,CC,1
CUST1006788,2026-06,1,CC,1
CUST1006789,2026-06,0,CC,0
CUST1006790,2026-06,0,CC,0
CUST1006791,2026-06,0,CC,0
CUST1006792,2026-06,0,CC,0
CUST1006793,2026-06,0,CC,0
CUST1006794,2026-06,2,CC,1
CUST1006795,2026-06,1,CC,1
CUST1006796,2026-06,2,CC,1
CUST1006797,2026-06,2,CC,1
CUST1006798,2026-06,0,CC,0
CUST1006799,2026-06,1,CC,1
CUST1006800,2026-06,1,CC,1
CUST1006801,2026-06,2,CC,1
CUST1006802,2026-06,2,CC,1
CUST1006803,2026-06,2,CC,1
CUST1006804,2026-06,0,CC,0
CUST1006805,2026-06,2,CC,1
CUST1006806,2026-06,0,CC,0
CUST1006807,2026-06,2,CC,1
CUST1006808,2026-06,0,CC,0
CUST1006809,2026-06,0,CC,0
CUST1006810,2026-06,1,CC,1
CUST1006811,2026-06,1,CC,1
CUST1006812,2026-06,0,CC,0
CUST1006813,2026-06,2,CC,1
CUST1006814,2026-06,2,CC,1
CUST1006815,2026-06,2,CC,1
CUST1006816,2026-06,2,CC,1
CUST1006817,2026-06,0,CC,0
CUST1006818,2026-06,2,CC,1
CUST1006819,2026-06,0,CC,0
CUST1006820,2026-06,0,CC,0
CUST1006821,2026-06,2,CC,1
CUST1006822,2026-06,0,CC,0
CUST1006823,2026-06,1,CC,1
CUST1006824,2026-06,0,CC,0
CUST1006825,2026-06,0,CC,0
CUST1006826,2026-06,0,CC,0
CUST1006827,2026-06,1,CC,1
CUST1006828,2026-06,0,CC,0
CUST1006829,2026-06,0,CC,0
CUST1006830,2026-06,2,CC,1
CUST1006831,2026-06,2,CC,1
CUST1006832,2026-06,0,CC,0
CUST1006833,2026-06,1,CC,1
CUST1006834,2026-06,0,CC,0
CUST1006835,2026-06,0,CC,0
CUST1006836,2026-06,0,CC,0
CUST1006837,2026-06,1,CC,1
CUST1006838,2026-06,2,CC,1
CUST1006839,2026-06,0,CC,0
CUST1006840,2026-06,1,CC,1
CUST1006841,2026-06,0,CC,0
CUST1006842,2026-06,2,CC,1
CUST1006843,2026-06,2,CC,1
CUST1006844,2026-06,2,CC,1
CUST1006845,2026-06,1,CC,1
CUST1006846,2026-06,0,CC,0
CUST1006847,2026-06,0,CC,0
CUST1006848,2026-06,1,CC,1
CUST1006849,2026-06,0,CC,0
CUST1006850,2026-06,0,CC,0
CUST1006851,2026-06,0,CC,0
CUST1006852,2026-06,1,CC,1
CUST1006853,2026-06,2,CC,1
CUST1006854,2026-06,0,CC,0
CUST1006855,2026-06,0,CC,0
CUST1006856,2026-06,0,CC,0
CUST1006857,2026-06,2,CC,1
CUST1006858,2026-06,0,CC,0
CUST1006859,2026-06,2,CC,1
CUST1006860,2026-06,0,CC,0
CUST1006861,2026-06,2,CC,1
CUST1006862,2026-06,0,CC,0
CUST1006863,2026-06,0,CC,0
CUST1006864,2026-06,1,CC,1
CUST1006865,2026-06,0,CC,0
CUST1006866,2026-06,0,CC,0
CUST1006867,2026-06,0,CC,0
CUST1006868,2026-06,0,CC,0
CUST1006869,2026-06,0,CC,0
CUST1006870,2026-06,0,CC,0
CUST1006871,2026-06,0,CC,0
CUST1006872,2026-06,2,CC,1
CUST1006873,2026-06,2,CC,1
CUST1006874,2026-06,0,CC,0
CUST1006875,2026-06,0,CC,0
CUST1006876,2026-06,2,CC,1
CUST1006877,2026-06,2,CC,1
CUST1006878,2026-06,2,CC,1
CUST1006879,2026-06,1,CC,1
CUST1006880,2026-06,2,CC,1
CUST1006881,2026-06,2,CC,1
CUST1006882,2026-06,0,CC,0
CUST1006883,2026-06,1,CC,1
CUST1006884,2026-06,0,CC,0
CUST1006885,2026-06,2,CC,1
CUST1006886,2026-06,1,CC,1
CUST1006887,2026-06,0,CC,0
CUST1006888,2026-06,1,CC,1
CUST1006889,2026-06,2,CC,1
CUST1006890,2026-06,1,CC,1
CUST1006891,2026-06,2,CC,1
CUST1006892,2026-06,0,CC,0
CUST1006893,2026-06,1,CC,1
CUST1006894,2026-06,2,CC,1
CUST1006895,2026-06,2,CC,1
CUST1006896,2026-06,0,CC,0
CUST1006897,2026-06,2,CC,1
CUST1006898,2026-06,2,CC,1
CUST1006899,2026-06,0,CC,0
CUST1006900,2026-06,1,CC,1
CUST1006901,2026-06,0,CC,0
CUST1006902,2026-06,2,CC,1
CUST1006903,2026-06,2,CC,1
CUST1006904,2026-06,2,CC,1
CUST1006905,2026-06,0,CC,0
CUST1006906,2026-06,0,CC,0
CUST1006907,2026-06,1,CC,1
CUST1006908,2026-06,0,CC,0
CUST1006909,2026-06,0,CC,0
CUST1006910,2026-06,0,CC,0
CUST1006911,2026-06,0,CC,0
CUST1006912,2026-06,0,CC,0
CUST1006913,2026-06,1,CC,1
CUST1006914,2026-06,2,CC,1
CUST1006915,2026-06,2,CC,1
CUST1006916,2026-06,0,CC,0
CUST1006917,2026-06,1,CC,1
CUST1006918,2026-06,2,CC,1
CUST1006919,2026-06,2,CC,1
CUST1006920,2026-06,1,CC,1
CUST1006921,2026-06,0,CC,0
CUST1006922,2026-06,1,CC,1
CUST1006923,2026-06,0,CC,0
CUST1006924,2026-06,0,CC,0
CUST1006925,2026-06,0,CC,0
CUST1006926,2026-06,0,CC,0
CUST1006927,2026-06,0,CC,0
CUST1006928,2026-06,1,CC,1
CUST1006929,2026-06,0,CC,0
CUST1006930,2026-06,0,CC,0
CUST1006931,2026-06,0,CC,0
CUST1006932,2026-06,0,CC,0
CUST1006933,2026-06,2,CC,1
CUST1006934,2026-06,0,CC,0
CUST1006935,2026-06,2,CC,1
CUST1006936,2026-06,1,CC,1
CUST1006937,2026-06,0,CC,0
CUST1006938,2026-06,0,CC,0
CUST1006939,2026-06,0,CC,0
CUST1006940,2026-06,1,CC,1
CUST1006941,2026-06,0,CC,0
CUST1006942,2026-06,1,CC,1
CUST1006943,2026-06,0,CC,0
CUST1006944,2026-06,0,CC,0
CUST1006945,2026-06,2,CC,1
CUST1006946,2026-06,0,CC,0
CUST1006947,2026-06,2,CC,1
CUST1006948,2026-06,1,CC,1
CUST1006949,2026-06,0,CC,0
CUST1006950,2026-06,1,CC,1
CUST1006951,2026-06,0,CC,0
CUST1006952,2026-06,2,CC,1
CUST1006953,2026-06,2,CC,1
CUST1006954,2026-06,0,CC,0
CUST1006955,2026-06,0,CC,0
CUST1006956,2026-06,1,CC,1
CUST1006957,2026-06,0,CC,0
CUST1006958,2026-06,0,CC,0
CUST1006959,2026-06,0,CC,0
CUST1006960,2026-06,0,CC,0
CUST1006961,2026-06,0,CC,0
CUST1006962,2026-06,0,CC,0
CUST1006963,2026-06,1,CC,1
CUST1006964,2026-06,0,CC,0
CUST1006965,2026-06,2,CC,1
CUST1006966,2026-06,2,CC,1
CUST1006967,2026-06,0,CC,0
CUST1006968,2026-06,1,CC,1
CUST1006969,2026-06,1,CC,1
CUST1006970,2026-06,2,CC,1
CUST1006971,2026-06,0,CC,0
CUST1006972,2026-06,1,CC,1
CUST1006973,2026-06,0,CC,0
CUST1006974,2026-06,0,CC,0
CUST1006975,2026-06,1,CC,1
CUST1006976,2026-06,1,CC,1
CUST1006977,2026-06,0,CC,0
CUST1006978,2026-06,1,CC,1
CUST1006979,2026-06,2,CC,1
CUST1006980,2026-06,0,CC,0
CUST1006981,2026-06,0,CC,0
CUST1006982,2026-06,1,CC,1
CUST1006983,2026-06,0,CC,0
CUST1006984,2026-06,0,CC,0
CUST1006985,2026-06,0,CC,0
CUST1006986,2026-06,0,CC,0
CUST1006987,2026-06,0,CC,0
CUST1006988,2026-06,0,CC,0
CUST1006989,2026-06,1,CC,1
CUST1006990,2026-06,1,CC,1
CUST1006991,2026-06,2,CC,1
CUST1006992,2026-06,2,CC,1
CUST1006993,2026-06,0,CC,0
CUST1006994,2026-06,0,CC,0
CUST1006995,2026-06,0,CC,0
CUST1006996,2026-06,0,CC,0
CUST1006997,2026-06,0,CC,0
CUST1006998,2026-06,0,CC,0
CUST1006999,2026-06,2,CC,1
CUST1007000,2026-06,1,CC,1
CUST1007001,2026-06,1,CC,1
CUST1007002,2026-06,1,CC,1
CUST1007003,2026-06,0,CC,0
CUST1007004,2026-06,0,CC,0
CUST1007005,2026-06,0,CC,0
CUST1007006,2026-06,0,CC,0
CUST1007007,2026-06,2,CC,1
CUST1007008,2026-06,0,CC,0
CUST1007009,2026-06,1,CC,1
CUST1007010,2026-06,1,CC,1
CUST1007011,2026-06,0,CC,0
CUST1007012,2026-06,0,CC,0
CUST1007013,2026-06,0,CC,0
CUST1007014,2026-06,0,CC,0
CUST1007015,2026-06,1,CC,1
CUST1007016,2026-06,0,CC,0
CUST1007017,2026-06,0,CC,0
CUST1007018,2026-06,1,CC,1
CUST1007019,2026-06,0,CC,0
CUST1007020,2026-06,1,CC,1
CUST1007021,2026-06,0,CC,0
CUST1007022,2026-06,1,CC,1
CUST1007023,2026-06,2,CC,1
CUST1007024,2026-06,0,CC,0
CUST1007025,2026-06,0,CC,0
CUST1007026,2026-06,2,CC,1
CUST1007027,2026-06,0,CC,0
CUST1007028,2026-06,2,CC,1
CUST1007029,2026-06,0,CC,0
CUST1007030,2026-06,1,CC,1
CUST1007031,2026-06,0,CC,0
CUST1007032,2026-06,0,CC,0
CUST1007033,2026-06,0,CC,0
CUST1007034,2026-06,1,CC,1
CUST1007035,2026-06,0,CC,0
CUST1007036,2026-06,0,CC,0
CUST1007037,2026-06,0,CC,0
CUST1007038,2026-06,0,CC,0
CUST1007039,2026-06,2,CC,1
CUST1007040,2026-06,0,CC,0
CUST1007041,2026-06,1,CC,1
CUST1007042,2026-06,1,CC,1
CUST1007043,2026-06,0,CC,0
CUST1007044,2026-06,0,CC,0
CUST1007045,2026-06,0,CC,0
CUST1007046,2026-06,0,CC,0
CUST1007047,2026-06,0,CC,0
CUST1007048,2026-06,0,CC,0
CUST1007049,2026-06,1,CC,1
CUST1007050,2026-06,2,CC,1
CUST1007051,2026-06,1,CC,1
CUST1007052,2026-06,0,CC,0
CUST1007053,2026-06,0,CC,0
CUST1007054,2026-06,0,CC,0
CUST1007055,2026-06,2,CC,1
CUST1007056,2026-06,0,CC,0
CUST1007057,2026-06,0,CC,0
CUST1007058,2026-06,0,CC,0
CUST1007059,2026-06,1,CC,1
CUST1007060,2026-06,0,CC,0
CUST1007061,2026-06,0,CC,0
CUST1007062,2026-06,2,CC,1
CUST1007063,2026-06,0,CC,0
CUST1007064,2026-06,1,CC,1
CUST1007065,2026-06,2,CC,1
CUST1007066,2026-06,0,CC,0
CUST1007067,2026-06,0,CC,0
CUST1007068,2026-06,2,CC,1
CUST1007069,2026-06,2,CC,1
CUST1007070,2026-06,0,CC,0
CUST1007071,2026-06,2,CC,1
CUST1007072,2026-06,0,CC,0
CUST1007073,2026-06,0,CC,0
CUST1007074,2026-06,0,CC,0
CUST1007075,2026-06,1,CC,1
CUST1007076,2026-06,0,CC,0
CUST1007077,2026-06,0,CC,0
CUST1007078,2026-06,0,CC,0
CUST1007079,2026-06,0,CC,0
CUST1007080,2026-06,0,CC,0
CUST1007081,2026-06,1,CC,1
CUST1007082,2026-06,1,CC,1
CUST1007083,2026-06,0,CC,0
CUST1007084,2026-06,0,CC,0
CUST1007085,2026-06,2,CC,1
CUST1007086,2026-06,0,CC,0
CUST1007087,2026-06,0,CC,0
CUST1007088,2026-06,0,CC,0
CUST1007089,2026-06,1,CC,1
CUST1007090,2026-06,0,CC,0
CUST1007091,2026-06,0,CC,0
CUST1007092,2026-06,1,CC,1
CUST1007093,2026-06,0,CC,0
CUST1007094,2026-06,0,CC,0
CUST1007095,2026-06,2,CC,1
CUST1007096,2026-06,0,CC,0
CUST1007097,2026-06,0,CC,0
CUST1007098,2026-06,0,CC,0
CUST1007099,2026-06,1,CC,1
CUST1007100,2026-06,0,CC,0
CUST1007101,2026-06,0,CC,0
CUST1007102,2026-06,0,CC,0
CUST1007103,2026-06,0,CC,0
CUST1007104,2026-06,1,CC,1
CUST1007105,2026-06,0,CC,0
CUST1007106,2026-06,0,CC,0
CUST1007107,2026-06,0,CC,0
CUST1007108,2026-06,2,CC,1
CUST1007109,2026-06,0,CC,0
CUST1007110,2026-06,0,CC,0
CUST1007111,2026-06,2,CC,1
CUST1007112,2026-06,0,CC,0
CUST1007113,2026-06,0,CC,0
CUST1007114,2026-06,0,CC,0
CUST1007115,2026-06,2,CC,1
CUST1007116,2026-06,2,CC,1
CUST1007117,2026-06,2,CC,1
CUST1007118,2026-06,0,CC,0
CUST1007119,2026-06,2,CC,1
CUST1007120,2026-06,0,CC,0
CUST1007121,2026-06,2,CC,1
CUST1007122,2026-06,0,CC,0
CUST1007123,2026-06,2,CC,1
CUST1007124,2026-06,0,CC,0
CUST1007125,2026-06,2,CC,1
CUST1007126,2026-06,0,CC,0
CUST1007127,2026-06,2,CC,1
CUST1007128,2026-06,0,CC,0
CUST1007129,2026-06,0,CC,0
CUST1007130,2026-06,0,CC,0
CUST1007131,2026-06,0,CC,0
CUST1007132,2026-06,0,CC,0
CUST1007133,2026-06,0,CC,0
CUST1007134,2026-06,1,CC,1
CUST1007135,2026-06,0,CC,0
CUST1007136,2026-06,0,CC,0
CUST1007137,2026-06,2,CC,1
CUST1007138,2026-06,0,CC,0
CUST1007139,2026-06,0,CC,0
CUST1007140,2026-06,2,CC,1
CUST1007141,2026-06,0,CC,0
CUST1007142,2026-06,0,CC,0
CUST1007143,2026-06,2,CC,1
CUST1007144,2026-06,0,CC,0
CUST1007145,2026-06,1,CC,1
CUST1007146,2026-06,0,CC,0
CUST1007147,2026-06,1,CC,1
CUST1007148,2026-06,0,CC,0
CUST1007149,2026-06,1,CC,1
CUST1007150,2026-06,0,CC,0
CUST1007151,2026-06,2,CC,1
CUST1007152,2026-06,1,CC,1
CUST1007153,2026-06,0,CC,0
CUST1007154,2026-06,0,CC,0
CUST1007155,2026-06,0,CC,0
CUST1007156,2026-06,0,CC,0
CUST1007157,2026-06,2,CC,1
CUST1007158,2026-06,0,CC,0
CUST1007159,2026-06,1,CC,1
CUST1007160,2026-06,2,CC,1
CUST1007161,2026-06,0,CC,0
CUST1007162,2026-06,1,CC,1
CUST1007163,2026-06,0,CC,0
CUST1007164,2026-06,0,CC,0
CUST1007165,2026-06,0,CC,0
CUST1007166,2026-06,2,CC,1
CUST1007167,2026-06,0,CC,0
CUST1007168,2026-06,0,CC,0
CUST1007169,2026-06,2,CC,1
CUST1007170,2026-06,1,CC,1
CUST1007171,2026-06,0,CC,0
CUST1007172,2026-06,0,CC,0
CUST1007173,2026-06,0,CC,0
CUST1007174,2026-06,0,CC,0
CUST1007175,2026-06,1,CC,1
CUST1007176,2026-06,0,CC,0
CUST1007177,2026-06,0,CC,0
CUST1007178,2026-06,0,CC,0
CUST1007179,2026-06,0,CC,0
CUST1007180,2026-06,0,CC,0
CUST1007181,2026-06,0,CC,0
CUST1007182,2026-06,2,CC,1
CUST1007183,2026-06,0,CC,0
CUST1007184,2026-06,0,CC,0
CUST1007185,2026-06,0,CC,0
CUST1007186,2026-06,1,CC,1
CUST1007187,2026-06,0,CC,0
CUST1007188,2026-06,2,CC,1
CUST1007189,2026-06,0,CC,0
CUST1007190,2026-06,1,CC,1
CUST1007191,2026-06,0,CC,0
CUST1007192,2026-06,0,CC,0
CUST1007193,2026-06,0,CC,0
CUST1007194,2026-06,1,CC,1
CUST1007195,2026-06,2,CC,1
CUST1007196,2026-06,0,CC,0
CUST1007197,2026-06,0,CC,0
CUST1007198,2026-06,0,CC,0
CUST1007199,2026-06,0,CC,0
CUST1007200,2026-06,1,CC,1
CUST1007201,2026-06,0,CC,0
CUST1007202,2026-06,2,CC,1
CUST1007203,2026-06,2,CC,1
CUST1007204,2026-06,1,CC,1
CUST1007205,2026-06,1,CC,1
CUST1007206,2026-06,0,CC,0
CUST1007207,2026-06,2,CC,1
CUST1007208,2026-06,0,CC,0
CUST1007209,2026-06,0,CC,0
CUST1007210,2026-06,1,CC,1
CUST1007211,2026-06,0,CC,0
CUST1007212,2026-06,0,CC,0
CUST1007213,2026-06,0,CC,0
CUST1007214,2026-06,0,CC,0
CUST1007215,2026-06,2,CC,1
CUST1007216,2026-06,1,CC,1
CUST1007217,2026-06,2,CC,1
CUST1007218,2026-06,0,CC,0
CUST1007219,2026-06,1,CC,1
CUST1007220,2026-06,0,CC,0
CUST1007221,2026-06,0,CC,0
CUST1007222,2026-06,0,CC,0
CUST1007223,2026-06,2,CC,1
CUST1007224,2026-06,1,CC,1
CUST1007225,2026-06,0,CC,0
CUST1007226,2026-06,2,CC,1
CUST1007227,2026-06,0,CC,0
CUST1007228,2026-06,1,CC,1
CUST1007229,2026-06,0,CC,0
CUST1007230,2026-06,0,CC,0
CUST1007231,2026-06,0,CC,0
CUST1007232,2026-06,0,CC,0
CUST1007233,2026-06,0,CC,0
CUST1007234,2026-06,0,CC,0
CUST1007235,2026-06,0,CC,0
CUST1007236,2026-06,1,CC,1
CUST1007237,2026-06,2,CC,1
CUST1007238,2026-06,0,CC,0
CUST1007239,2026-06,0,CC,0
CUST1007240,2026-06,1,CC,1
CUST1007241,2026-06,1,CC,1
CUST1007242,2026-06,0,CC,0
CUST1007243,2026-06,0,CC,0
CUST1007244,2026-06,0,CC,0
CUST1007245,2026-06,0,CC,0
CUST1007246,2026-06,0,CC,0
CUST1007247,2026-06,0,CC,0
CUST1007248,2026-06,0,CC,0
CUST1007249,2026-06,0,CC,0
CUST1007250,2026-06,0,CC,0
CUST1007251,2026-06,0,CC,0
CUST1007252,2026-06,2,CC,1
CUST1007253,2026-06,0,CC,0
CUST1007254,2026-06,1,CC,1
CUST1007255,2026-06,0,CC,0
CUST1007256,2026-06,0,CC,0
CUST1007257,2026-06,0,CC,0
CUST1007258,2026-06,0,CC,0
CUST1007259,2026-06,1,CC,1
CUST1007260,2026-06,2,CC,1
CUST1007261,2026-06,2,CC,1
CUST1007262,2026-06,0,CC,0
CUST1007263,2026-06,2,CC,1
CUST1007264,2026-06,0,CC,0
CUST1007265,2026-06,0,CC,0
CUST1007266,2026-06,0,CC,0
CUST1007267,2026-06,1,CC,1
CUST1007268,2026-06,0,CC,0
CUST1007269,2026-06,0,CC,0
CUST1007270,2026-06,2,CC,1
CUST1007271,2026-06,0,CC,0
CUST1007272,2026-06,0,CC,0
CUST1007273,2026-06,0,CC,0
CUST1007274,2026-06,2,CC,1
CUST1007275,2026-06,1,CC,1
CUST1007276,2026-06,2,CC,1
CUST1007277,2026-06,0,CC,0
CUST1007278,2026-06,0,CC,0
CUST1007279,2026-06,1,CC,1
CUST1007280,2026-06,1,CC,1
CUST1007281,2026-06,2,CC,1
CUST1007282,2026-06,0,CC,0
CUST1007283,2026-06,0,CC,0
CUST1007284,2026-06,0,CC,0
CUST1007285,2026-06,1,CC,1
CUST1007286,2026-06,0,CC,0
CUST1007287,2026-06,0,CC,0
CUST1007288,2026-06,0,CC,0
CUST1007289,2026-06,1,CC,1
CUST1007290,2026-06,1,CC,1
CUST1007291,2026-06,0,CC,0
CUST1007292,2026-06,0,CC,0
CUST1007293,2026-06,0,CC,0
CUST1007294,2026-06,0,CC,0
CUST1007295,2026-06,0,CC,0
CUST1007296,2026-06,0,CC,0
CUST1007297,2026-06,0,CC,0
CUST1007298,2026-06,1,CC,1
CUST1007299,2026-06,0,CC,0
CUST1007300,2026-06,0,CC,0
CUST1007301,2026-06,2,CC,1
CUST1007302,2026-06,1,CC,1
CUST1007303,2026-06,1,CC,1
CUST1007304,2026-06,0,CC,0
CUST1007305,2026-06,0,CC,0
CUST1007306,2026-06,0,CC,0
CUST1007307,2026-06,2,CC,1
CUST1007308,2026-06,0,CC,0
CUST1007309,2026-06,0,CC,0
CUST1007310,2026-06,2,CC,1
CUST1007311,2026-06,0,CC,0
CUST1007312,2026-06,1,CC,1
CUST1007313,2026-06,0,CC,0
CUST1007314,2026-06,1,CC,1
CUST1007315,2026-06,2,CC,1
CUST1007316,2026-06,0,CC,0
CUST1007317,2026-06,2,CC,1
CUST1007318,2026-06,1,CC,1
CUST1007319,2026-06,0,CC,0
CUST1007320,2026-06,2,CC,1
CUST1007321,2026-06,0,CC,0
CUST1007322,2026-06,2,CC,1
CUST1007323,2026-06,0,CC,0
CUST1007324,2026-06,2,CC,1
CUST1007325,2026-06,1,CC,1
CUST1007326,2026-06,0,CC,0
CUST1007327,2026-06,0,CC,0
CUST1007328,2026-06,2,CC,1
CUST1007329,2026-06,0,CC,0
CUST1007330,2026-06,0,CC,0
CUST1007331,2026-06,1,CC,1
CUST1007332,2026-06,0,CC,0
CUST1007333,2026-06,1,CC,1
CUST1007334,2026-06,0,CC,0
CUST1007335,2026-06,1,CC,1
CUST1007336,2026-06,0,CC,0
CUST1007337,2026-06,2,CC,1
CUST1007338,2026-06,0,CC,0
CUST1007339,2026-06,0,CC,0
CUST1007340,2026-06,2,CC,1
CUST1007341,2026-06,0,CC,0
CUST1007342,2026-06,0,CC,0
CUST1007343,2026-06,0,CC,0
CUST1007344,2026-06,1,CC,1
CUST1007345,2026-06,2,CC,1
CUST1007346,2026-06,2,CC,1
CUST1007347,2026-06,0,CC,0
CUST1007348,2026-06,2,CC,1
CUST1007349,2026-06,1,CC,1
CUST1007350,2026-06,0,CC,0
CUST1007351,2026-06,0,CC,0
CUST1007352,2026-06,1,CC,1
CUST1007353,2026-06,2,CC,1
CUST1007354,2026-06,0,CC,0
CUST1007355,2026-06,0,CC,0
CUST1007356,2026-06,0,CC,0
CUST1007357,2026-06,0,CC,0
CUST1007358,2026-06,2,CC,1
CUST1007359,2026-06,1,CC,1
CUST1007360,2026-06,0,CC,0
CUST1007361,2026-06,1,CC,1
CUST1007362,2026-06,2,CC,1
CUST1007363,2026-06,0,CC,0
CUST1007364,2026-06,0,CC,0
CUST1007365,2026-06,0,CC,0
CUST1007366,2026-06,0,CC,0
CUST1007367,2026-06,1,CC,1
CUST1007368,2026-06,0,CC,0
CUST1007369,2026-06,0,CC,0
CUST1007370,2026-06,0,CC,0
CUST1007371,2026-06,0,CC,0
CUST1007372,2026-06,0,CC,0
CUST1007373,2026-06,0,CC,0
CUST1007374,2026-06,0,CC,0
CUST1007375,2026-06,0,CC,0
CUST1007376,2026-06,1,CC,1
CUST1007377,2026-06,0,CC,0
CUST1007378,2026-06,1,CC,1
CUST1007379,2026-06,0,CC,0
