Customer ID,Month period,product_code,product_txn_count,product_txn_amount_sum,product_txn_amount_avg,product_credit_txn_count,product_debit_txn_count,product_salary_txn_count,product_recurring_txn_count,product_mobile_app_txn_count,product_unique_channels,product_unique_txn_categories
CUST1003040,2026-06,SA,2,2678.65,1339.325,1,1,0,0,1,2,2
CUST1003041,2026-06,SA,3,8311.189999999999,2770.396666666666,1,2,0,0,1,3,3
CUST1003042,2026-06,SA,2,9129.17,4564.585,1,1,0,1,1,2,2
CUST1003043,2026-06,RD,1,47200.39,47200.39,0,1,0,0,1,1,1
CUST1003043,2026-06,SA,1,9466.37,9466.37,0,1,0,0,0,1,1
CUST1003044,2026-06,SA,8,27238.47,3404.80875,3,5,0,0,5,4,6
CUST1003045,2026-06,SA,4,15659.28,3914.82,3,1,0,0,2,2,3
CUST1003046,2026-06,SA,1,42167.03,42167.03,0,1,0,0,1,1,1
CUST1003047,2026-06,SA,2,4664.13,2332.065,0,2,0,0,0,2,2
CUST1003048,2026-06,SA,3,9531.54,3177.1800000000003,1,2,0,0,1,2,2
CUST1003049,2026-06,MF,1,656.18,656.18,0,1,0,0,1,1,1
CUST1003049,2026-06,SA,1,559.09,559.09,0,1,0,0,0,1,1
CUST1003050,2026-06,CC,1,15509.67,15509.67,1,0,0,0,0,1,1
CUST1003050,2026-06,SA,2,9169.89,4584.945,0,2,0,0,0,2,2
CUST1003051,2026-06,SA,3,417.89,139.29666666666665,1,2,0,0,2,2,3
CUST1003052,2026-06,RD,1,820.76,820.76,0,1,0,0,0,1,1
CUST1003052,2026-06,SA,1,1417.09,1417.09,1,0,0,0,1,1,1
CUST1003053,2026-06,SA,2,1108.7,554.35,1,1,0,0,1,2,2
CUST1003054,2026-06,CC,2,1949.98,974.99,1,1,0,0,0,2,2
CUST1003054,2026-06,SA,2,3476.9700000000003,1738.4850000000001,2,0,0,1,2,1,2
CUST1003055,2026-06,CC,1,2423.7,2423.7,0,1,0,0,0,1,1
CUST1003055,2026-06,SA,6,23454.140000000003,3909.023333333334,3,3,0,0,4,3,5
CUST1003056,2026-06,SA,4,8873.150000000001,2218.2875000000004,2,2,0,0,2,3,4
CUST1003057,2026-06,SA,3,14768.880000000001,4922.96,2,1,0,0,2,2,3
CUST1003058,2026-06,SA,3,5908.12,1969.3733333333332,2,1,0,0,3,1,3
CUST1003059,2026-06,SA,3,6464.639999999999,2154.8799999999997,0,3,0,0,1,3,3
CUST1003060,2026-06,CC,3,7697.879999999999,2565.9599999999996,0,3,0,0,3,1,3
CUST1003060,2026-06,SA,3,224595.64,74865.21333333333,1,2,1,0,0,3,3
CUST1003061,2026-06,SA,1,2404.0,2404.0,0,1,0,0,0,1,1
CUST1003062,2026-06,SA,1,3810.9,3810.9,0,1,0,0,0,1,1
CUST1003063,2026-06,SA,3,2113.32,704.44,0,3,0,0,1,3,3
CUST1003064,2026-06,SA,1,3979.94,3979.94,0,1,0,0,1,1,1
CUST1003065,2026-06,RD,1,134042.98,134042.98,0,1,0,0,0,1,1
CUST1003065,2026-06,SA,8,335142.98,41892.8725,3,5,2,1,2,4,7
CUST1003066,2026-06,SA,4,19966.85,4991.7125,1,3,0,0,2,2,4
CUST1003067,2026-06,SA,5,45231.51,9046.302,1,4,0,0,1,3,4
CUST1003068,2026-06,CC,1,7565.55,7565.55,1,0,0,1,1,1,1
CUST1003068,2026-06,SA,1,2361.41,2361.41,0,1,0,0,1,1,1
CUST1003069,2026-06,SA,7,8919.9,1274.2714285714285,5,2,0,1,2,4,6
CUST1003070,2026-06,SA,2,6886.87,3443.435,0,2,0,0,1,2,2
CUST1003071,2026-06,SA,1,748.41,748.41,0,1,0,0,0,1,1
CUST1003073,2026-06,SA,8,36561.37,4570.17125,3,5,0,0,5,3,7
CUST1003074,2026-06,SA,7,13008.060000000001,1858.294285714286,2,5,0,1,3,3,6
CUST1003075,2026-06,RD,1,5128.45,5128.45,1,0,0,0,1,1,1
CUST1003075,2026-06,SA,6,123840.1,20640.016666666666,2,4,1,0,3,4,4
CUST1003076,2026-06,SA,3,18761.4,6253.8,1,2,0,0,1,3,3
CUST1003077,2026-06,SA,2,4677.889999999999,2338.9449999999997,0,2,0,0,0,2,2
CUST1003078,2026-06,CC,4,6657.24,1664.31,0,4,0,1,2,3,3
CUST1003078,2026-06,SA,4,132159.45,33039.8625,3,1,1,0,2,3,3
CUST1003079,2026-06,SA,1,1960.45,1960.45,0,1,0,0,1,1,1
CUST1003080,2026-06,SA,2,46835.69,23417.845,1,1,0,0,0,2,2
CUST1003081,2026-06,SA,2,10480.16,5240.08,0,2,0,0,1,2,2
CUST1003082,2026-06,CC,1,1124.47,1124.47,1,0,0,0,1,1,1
CUST1003082,2026-06,SA,4,19108.43,4777.1075,1,3,0,0,3,2,3
CUST1003083,2026-06,SA,1,8028.48,8028.48,1,0,0,0,0,1,1
CUST1003084,2026-06,SA,2,5799.98,2899.99,0,2,0,0,1,2,2
CUST1003085,2026-06,SA,3,11432.46,3810.8199999999997,0,3,0,0,2,2,2
CUST1003086,2026-06,CC,1,2499.0,2499.0,0,1,0,0,0,1,1
CUST1003086,2026-06,SA,2,21952.15,10976.075,0,2,0,0,1,2,2
CUST1003087,2026-06,CC,1,5326.21,5326.21,0,1,0,0,0,1,1
CUST1003087,2026-06,SA,3,12293.32,4097.7733333333335,2,1,0,0,3,1,2
CUST1003088,2026-06,SA,2,17297.0,8648.5,0,2,0,0,1,2,2
CUST1003089,2026-06,SA,2,2913.84,1456.92,1,1,0,0,1,2,2
CUST1003090,2026-06,CC,1,1388.51,1388.51,1,0,0,1,1,1,1
CUST1003090,2026-06,SA,2,4024.7700000000004,2012.3850000000002,0,2,0,0,1,2,1
CUST1003091,2026-06,SA,1,642.98,642.98,1,0,0,0,1,1,1
CUST1003092,2026-06,SA,2,6005.63,3002.815,2,0,0,0,1,2,2
CUST1003094,2026-06,SA,3,9446.25,3148.75,2,1,0,0,1,2,2
CUST1003096,2026-06,CC,1,788.84,788.84,1,0,0,0,1,1,1
CUST1003096,2026-06,SA,1,2762.01,2762.01,0,1,0,0,0,1,1
CUST1003097,2026-06,SA,5,25271.87,5054.374,0,5,0,0,3,3,4
CUST1003098,2026-06,SA,1,15631.62,15631.62,0,1,0,0,0,1,1
CUST1003099,2026-06,RD,1,9031.24,9031.24,1,0,0,0,0,1,1
CUST1003099,2026-06,SA,6,21337.8,3556.2999999999997,2,4,0,0,2,4,5
CUST1003100,2026-06,SA,3,2133.92,711.3066666666667,2,1,0,0,2,2,3
CUST1003101,2026-06,SA,8,30021.65,3752.70625,3,5,0,0,3,3,6
CUST1003102,2026-06,SA,1,185.41,185.41,0,1,0,0,1,1,1
CUST1003103,2026-06,RD,1,40684.27,40684.27,0,1,0,0,1,1,1
CUST1003103,2026-06,SA,2,9559.86,4779.93,1,1,0,0,1,2,2
CUST1003104,2026-06,SA,3,20663.14,6887.713333333333,1,2,0,0,1,3,3
CUST1003105,2026-06,SA,6,162883.4,27147.233333333334,2,4,1,1,2,4,6
CUST1003106,2026-06,SA,3,11747.37,3915.7900000000004,0,3,0,0,3,1,2
CUST1003107,2026-06,SA,1,6066.47,6066.47,1,0,0,0,1,1,1
CUST1003108,2026-06,CC,2,19158.94,9579.47,0,2,0,0,1,2,2
CUST1003108,2026-06,SA,3,25037.13,8345.710000000001,3,0,0,0,2,2,3
CUST1003109,2026-06,SA,8,41458.54,5182.3175,3,5,0,0,4,2,7
CUST1003110,2026-06,SA,1,1845.86,1845.86,0,1,0,0,0,1,1
CUST1003111,2026-06,SA,1,1220.75,1220.75,1,0,0,0,1,1,1
CUST1003112,2026-06,CC,1,1632.3,1632.3,0,1,0,0,1,1,1
CUST1003112,2026-06,SA,2,15081.33,7540.665,0,2,0,0,1,2,2
CUST1003113,2026-06,CC,3,56586.81,18862.27,1,2,0,0,0,1,3
CUST1003113,2026-06,SA,2,3187.44,1593.72,0,2,0,0,2,1,2
CUST1003114,2026-06,SA,6,2642.38,440.3966666666667,2,4,0,2,4,3,4
CUST1003115,2026-06,SA,1,585.01,585.01,0,1,0,0,0,1,1
CUST1003116,2026-06,SA,3,2673.7300000000005,891.2433333333335,2,1,0,0,1,3,2
CUST1003117,2026-06,SA,3,302714.08999999997,100904.69666666666,2,1,1,0,1,3,3
CUST1003118,2026-06,SA,2,113635.51000000001,56817.755000000005,2,0,1,1,0,2,2
CUST1003119,2026-06,CC,1,2290.26,2290.26,1,0,0,0,0,1,1
CUST1003119,2026-06,SA,4,20360.370000000003,5090.092500000001,0,4,0,0,3,2,4
CUST1003120,2026-06,CC,1,373.16,373.16,1,0,0,0,1,1,1
CUST1003120,2026-06,SA,4,34259.92,8564.98,2,2,0,0,3,2,4
CUST1003121,2026-06,SA,1,6837.34,6837.34,0,1,0,0,1,1,1
CUST1003122,2026-06,SA,3,392735.10000000003,130911.70000000001,1,2,1,1,1,2,3
CUST1003123,2026-06,MF,1,4883.49,4883.49,1,0,0,0,1,1,1
CUST1003123,2026-06,SA,1,451118.29,451118.29,1,0,1,0,0,1,1
CUST1003124,2026-06,CC,1,3080.61,3080.61,0,1,0,0,1,1,1
CUST1003124,2026-06,SA,2,16950.489999999998,8475.244999999999,1,1,0,1,1,2,2
CUST1003125,2026-06,SA,1,1987.84,1987.84,0,1,0,0,1,1,1
CUST1003126,2026-06,SA,1,2277.32,2277.32,1,0,0,1,1,1,1
CUST1003127,2026-06,CC,2,4315.1900000000005,2157.5950000000003,1,1,0,0,0,1,1
CUST1003127,2026-06,SA,2,6821.719999999999,3410.8599999999997,1,1,0,0,2,1,2
CUST1003128,2026-06,SA,2,4700.28,2350.14,1,1,0,0,1,2,2
CUST1003129,2026-06,SA,2,41240.78,20620.39,1,1,0,0,1,2,2
CUST1003130,2026-06,CC,2,4750.23,2375.115,1,1,0,0,1,2,2
CUST1003130,2026-06,MF,1,2639.9,2639.9,0,1,0,0,1,1,1
CUST1003130,2026-06,SA,1,1417.42,1417.42,0,1,0,0,0,1,1
CUST1003131,2026-06,SA,5,18688.649999999998,3737.7299999999996,2,3,0,1,2,3,5
CUST1003132,2026-06,CC,1,1865.18,1865.18,0,1,0,1,1,1,1
CUST1003132,2026-06,SA,2,6034.84,3017.42,2,0,0,0,2,1,2
CUST1003133,2026-06,SA,2,2497.1,1248.55,0,2,0,1,1,2,2
CUST1003134,2026-06,SA,4,2088.4900000000002,522.1225000000001,3,1,0,0,2,3,4
CUST1003135,2026-06,CC,1,6970.81,6970.81,0,1,0,0,0,1,1
CUST1003135,2026-06,SA,3,11226.130000000001,3742.0433333333335,2,1,0,0,1,3,3
CUST1003136,2026-06,SA,6,3979.8399999999997,663.3066666666666,3,3,0,0,3,2,6
CUST1003137,2026-06,SA,3,7985.02,2661.6733333333336,2,1,0,0,1,2,3
CUST1003138,2026-06,SA,1,4519.83,4519.83,1,0,0,0,1,1,1
CUST1003139,2026-06,CC,1,2747.6,2747.6,0,1,0,0,1,1,1
CUST1003139,2026-06,SA,1,3208.36,3208.36,0,1,0,0,0,1,1
CUST1003140,2026-06,SA,1,17625.93,17625.93,1,0,0,0,0,1,1
CUST1003141,2026-06,SA,2,2698.13,1349.065,1,1,0,0,0,1,1
CUST1003142,2026-06,SA,1,6453.17,6453.17,1,0,0,0,0,1,1
CUST1003143,2026-06,SA,1,8004.38,8004.38,1,0,0,0,1,1,1
CUST1003144,2026-06,CC,2,2098.02,1049.01,0,2,0,0,2,1,2
CUST1003144,2026-06,SA,2,2193.4300000000003,1096.7150000000001,1,1,0,0,1,2,2
CUST1003145,2026-06,RD,1,1192.95,1192.95,0,1,0,0,1,1,1
CUST1003145,2026-06,SA,4,11468.039999999999,2867.0099999999998,2,2,0,1,2,2,4
CUST1003146,2026-06,SA,2,4829.68,2414.84,1,1,0,0,1,2,2
CUST1003147,2026-06,SA,1,1103.93,1103.93,1,0,0,0,0,1,1
CUST1003148,2026-06,SA,2,2308.7799999999997,1154.3899999999999,0,2,0,0,2,1,2
CUST1003149,2026-06,CC,1,4479.82,4479.82,1,0,0,0,1,1,1
CUST1003149,2026-06,SA,6,16195.369999999999,2699.228333333333,2,4,0,1,4,3,6
CUST1003150,2026-06,SA,2,2361.25,1180.625,0,2,0,0,0,2,2
CUST1003151,2026-06,SA,4,11118.42,2779.605,2,2,0,2,2,3,3
CUST1003152,2026-06,SA,1,7670.36,7670.36,0,1,0,0,1,1,1
CUST1003153,2026-06,CC,1,187.52,187.52,0,1,0,0,0,1,1
CUST1003153,2026-06,SA,5,5597.38,1119.476,1,4,0,0,2,4,5
CUST1003154,2026-06,SA,1,1075.31,1075.31,0,1,0,0,1,1,1
CUST1003155,2026-06,SA,5,71059.72,14211.944,1,4,0,0,2,4,4
CUST1003156,2026-06,SA,3,12931.41,4310.47,2,1,0,0,1,2,3
CUST1003157,2026-06,MF,1,1053.7,1053.7,0,1,0,0,1,1,1
CUST1003157,2026-06,SA,1,7080.23,7080.23,0,1,0,0,1,1,1
CUST1003158,2026-06,SA,7,64369.770000000004,9195.68142857143,3,4,1,1,2,4,6
CUST1003159,2026-06,SA,4,2121.89,530.4725,0,4,0,0,2,2,4
CUST1003160,2026-06,CC,1,8059.97,8059.97,0,1,0,0,1,1,1
CUST1003160,2026-06,SA,3,15580.51,5193.503333333333,1,2,0,0,0,2,3
CUST1003161,2026-06,SA,2,2887.67,1443.835,0,2,0,0,0,2,1
CUST1003162,2026-06,SA,3,7917.97,2639.3233333333333,1,2,0,0,2,2,3
CUST1003163,2026-06,CC,1,6948.83,6948.83,0,1,0,0,1,1,1
CUST1003163,2026-06,RD,1,36864.02,36864.02,0,1,0,0,1,1,1
CUST1003163,2026-06,SA,6,49963.45,8327.241666666667,1,5,0,0,3,3,5
CUST1003164,2026-06,SA,2,11041.99,5520.995,0,2,0,0,2,1,2
CUST1003165,2026-06,SA,4,39287.06,9821.765,3,1,0,0,1,4,4
CUST1003166,2026-06,SA,3,15870.08,5290.026666666667,1,2,0,0,2,2,3
CUST1003167,2026-06,SA,1,2177.14,2177.14,0,1,0,0,1,1,1
CUST1003168,2026-06,SA,5,11493.67,2298.734,1,4,0,0,4,2,5
CUST1003169,2026-06,SA,6,45023.54,7503.923333333333,0,6,0,0,4,3,6
CUST1003170,2026-06,SA,2,262369.14,131184.57,0,2,0,0,0,2,2
CUST1003171,2026-06,SA,3,486682.43,162227.47666666665,3,0,2,0,1,2,2
CUST1003172,2026-06,SA,4,631334.98,157833.745,1,3,1,2,1,2,3
CUST1003174,2026-06,SA,1,281.82,281.82,1,0,0,0,0,1,1
CUST1003175,2026-06,SA,6,12309.76,2051.6266666666666,3,3,0,0,1,4,6
CUST1003176,2026-06,SA,4,508872.25,127218.0625,2,2,2,0,1,3,3
CUST1003177,2026-06,SA,6,51898.38,8649.73,1,5,0,0,4,3,6
CUST1003178,2026-06,SA,4,51805.83,12951.4575,4,0,0,0,4,1,4
CUST1003179,2026-06,CC,1,890.47,890.47,0,1,0,0,0,1,1
CUST1003179,2026-06,SA,1,3486.75,3486.75,0,1,0,0,1,1,1
CUST1003180,2026-06,SA,3,18906.54,6302.18,3,0,0,0,2,2,3
CUST1003181,2026-06,CC,1,1358.78,1358.78,1,0,0,0,1,1,1
CUST1003181,2026-06,SA,7,14027.029999999999,2003.8614285714284,3,4,0,0,2,5,7
CUST1003182,2026-06,SA,4,5665.01,1416.2525,0,4,0,0,3,2,4
CUST1003183,2026-06,CC,2,1976.56,988.28,2,0,0,0,2,1,2
CUST1003183,2026-06,SA,1,11139.02,11139.02,1,0,0,1,0,1,1
CUST1003184,2026-06,SA,5,11656.64,2331.328,2,3,0,0,4,2,4
CUST1003185,2026-06,SA,6,73632.59,12272.098333333333,1,5,0,0,1,4,6
CUST1003186,2026-06,CC,1,648.53,648.53,0,1,0,0,1,1,1
CUST1003186,2026-06,SA,1,607.49,607.49,1,0,0,0,1,1,1
CUST1003187,2026-06,SA,3,97830.59000000001,32610.19666666667,1,2,0,0,3,1,3
CUST1003188,2026-06,CC,3,1554.25,518.0833333333334,2,1,0,0,2,2,3
CUST1003188,2026-06,SA,4,5236.38,1309.095,1,3,0,1,2,3,4
CUST1003189,2026-06,CC,1,3360.2,3360.2,0,1,0,0,1,1,1
CUST1003189,2026-06,SA,3,12543.560000000001,4181.186666666667,1,2,0,0,0,2,3
CUST1003190,2026-06,CC,2,1423.0900000000001,711.5450000000001,1,1,0,0,0,2,2
CUST1003190,2026-06,SA,8,296678.88,37084.86,5,3,1,0,4,4,8
CUST1003191,2026-06,CC,1,5297.93,5297.93,0,1,0,0,0,1,1
CUST1003191,2026-06,SA,6,271406.25,45234.375,2,4,1,0,2,5,5
CUST1003192,2026-06,SA,3,18769.77,6256.59,1,2,0,0,2,2,3
CUST1003193,2026-06,SA,4,3409.51,852.3775,2,2,0,0,3,2,4
CUST1003194,2026-06,SA,6,610732.18,101788.69666666667,2,4,0,0,2,3,4
CUST1003195,2026-06,SA,4,8361.2,2090.3,2,2,0,0,2,3,4
CUST1003196,2026-06,MF,1,1736.17,1736.17,0,1,0,0,1,1,1
CUST1003196,2026-06,SA,2,11089.24,5544.62,2,0,0,0,0,2,2
CUST1003197,2026-06,SA,2,236301.31999999998,118150.65999999999,1,1,1,1,1,2,2
CUST1003198,2026-06,SA,1,558.26,558.26,1,0,0,0,0,1,1
CUST1003199,2026-06,CC,1,10543.27,10543.27,0,1,0,0,1,1,1
CUST1003199,2026-06,SA,5,120957.47,24191.494,0,5,0,1,1,3,4
CUST1003200,2026-06,SA,2,4072.19,2036.095,1,1,0,0,1,2,2
CUST1003201,2026-06,SA,6,55445.38,9240.896666666666,1,5,0,0,2,5,5
CUST1003202,2026-06,SA,4,14535.99,3633.9975,3,1,0,0,2,3,2
CUST1003203,2026-06,SA,2,9365.79,4682.895,1,1,0,0,1,2,2
CUST1003205,2026-06,SA,3,6527.98,2175.9933333333333,3,0,0,0,1,3,2
CUST1003206,2026-06,SA,4,10076.76,2519.19,1,3,0,1,0,4,3
CUST1003207,2026-06,SA,4,291926.37000000005,72981.59250000001,1,3,1,1,2,3,4
CUST1003208,2026-06,SA,3,13762.39,4587.463333333333,1,2,0,0,3,1,3
CUST1003209,2026-06,CC,1,249.02,249.02,0,1,0,0,0,1,1
CUST1003209,2026-06,SA,3,8954.81,2984.9366666666665,0,3,0,0,1,3,2
CUST1003210,2026-06,SA,3,25081.379999999997,8360.46,1,2,0,0,1,3,3
CUST1003211,2026-06,SA,1,2870.97,2870.97,1,0,0,0,0,1,1
CUST1003212,2026-06,SA,3,8372.2,2790.7333333333336,2,1,0,0,2,2,3
CUST1003213,2026-06,SA,3,7984.73,2661.5766666666664,0,3,0,0,1,3,3
CUST1003214,2026-06,CC,3,11084.01,3694.67,1,2,0,0,2,2,2
CUST1003214,2026-06,SA,4,16139.49,4034.8725,2,2,0,1,1,3,4
CUST1003215,2026-06,SA,3,38306.86,12768.953333333333,1,2,0,0,0,2,3
CUST1003216,2026-06,SA,5,37259.009999999995,7451.801999999999,2,3,0,0,1,3,5
CUST1003217,2026-06,SA,4,315497.64,78874.41,2,2,0,0,3,2,3
CUST1003219,2026-06,SA,2,4517.4400000000005,2258.7200000000003,0,2,0,0,1,2,2
CUST1003220,2026-06,CC,2,2283.42,1141.71,0,2,0,0,1,2,2
CUST1003220,2026-06,RD,1,2715.74,2715.74,0,1,0,0,1,1,1
CUST1003220,2026-06,SA,1,3366.5,3366.5,1,0,0,0,0,1,1
CUST1003221,2026-06,CC,1,2420.9,2420.9,0,1,0,0,0,1,1
CUST1003221,2026-06,SA,2,14613.43,7306.715,1,1,0,0,1,2,2
CUST1003222,2026-06,CC,1,5828.59,5828.59,0,1,0,0,1,1,1
CUST1003222,2026-06,RD,1,79018.69,79018.69,0,1,0,0,1,1,1
CUST1003222,2026-06,SA,2,15387.67,7693.835,1,1,0,1,0,2,2
CUST1003223,2026-06,CC,2,915.02,457.51,0,2,0,0,0,2,2
CUST1003223,2026-06,SA,6,314159.59,52359.93166666667,1,5,1,2,5,2,6
CUST1003224,2026-06,SA,1,1869.01,1869.01,0,1,0,0,1,1,1
CUST1003225,2026-06,SA,3,2446.6800000000003,815.5600000000001,1,2,0,0,1,3,3
CUST1003226,2026-06,SA,3,5519.5599999999995,1839.8533333333332,1,2,0,0,0,2,3
CUST1003227,2026-06,SA,5,2968.41,593.682,2,3,0,0,4,2,5
CUST1003228,2026-06,CC,2,42424.909999999996,21212.454999999998,0,2,0,0,1,2,2
CUST1003228,2026-06,SA,5,10720.88,2144.176,1,4,0,0,4,2,4
CUST1003229,2026-06,SA,6,280773.4,46795.56666666667,3,3,1,1,5,2,4
CUST1003230,2026-06,SA,3,20807.27,6935.756666666667,0,3,0,0,3,1,3
CUST1003231,2026-06,SA,1,6369.88,6369.88,0,1,0,0,0,1,1
CUST1003232,2026-06,SA,2,64214.47,32107.235,0,2,0,1,1,2,2
CUST1003233,2026-06,SA,4,52058.0,13014.5,1,3,0,0,1,3,4
CUST1003234,2026-06,SA,1,1048.65,1048.65,0,1,0,0,0,1,1
CUST1003235,2026-06,CC,1,3685.72,3685.72,0,1,0,0,1,1,1
CUST1003235,2026-06,SA,7,45160.22,6451.46,3,4,0,1,4,3,7
CUST1003236,2026-06,CC,1,416.65,416.65,0,1,0,0,1,1,1
CUST1003236,2026-06,SA,2,1180.9699999999998,590.4849999999999,1,1,0,1,1,2,2
CUST1003237,2026-06,SA,4,149692.41999999998,37423.104999999996,3,1,1,0,2,3,4
CUST1003238,2026-06,SA,3,5069.84,1689.9466666666667,1,2,0,1,3,1,3
CUST1003239,2026-06,SA,3,2529.84,843.2800000000001,2,1,0,0,2,2,3
CUST1003240,2026-06,CC,1,1177.82,1177.82,0,1,0,1,0,1,1
CUST1003240,2026-06,SA,3,37447.05,12482.35,1,2,0,1,1,3,2
CUST1003241,2026-06,SA,7,52731.18,7533.0257142857145,3,4,0,1,2,5,7
CUST1003242,2026-06,SA,2,8562.960000000001,4281.4800000000005,1,1,0,0,1,2,2
CUST1003243,2026-06,SA,5,124026.25,24805.25,1,4,0,0,4,2,3
CUST1003244,2026-06,SA,2,16401.6,8200.8,0,2,0,0,2,1,2
CUST1003245,2026-06,SA,2,3535.2700000000004,1767.6350000000002,1,1,0,0,1,2,2
CUST1003246,2026-06,SA,2,11652.83,5826.415,0,2,0,0,0,2,2
CUST1003247,2026-06,CC,2,11829.029999999999,5914.514999999999,1,1,0,1,1,2,2
CUST1003247,2026-06,SA,4,20208.559999999998,5052.139999999999,3,1,0,0,1,4,3
CUST1003248,2026-06,CC,1,596.58,596.58,0,1,0,0,0,1,1
CUST1003248,2026-06,SA,2,2065.7000000000003,1032.8500000000001,1,1,0,0,0,2,2
CUST1003249,2026-06,SA,2,11552.61,5776.305,1,1,0,1,0,2,2
CUST1003250,2026-06,SA,2,51735.740000000005,25867.870000000003,1,1,0,0,1,2,2
CUST1003251,2026-06,CC,1,431.88,431.88,1,0,0,0,0,1,1
CUST1003251,2026-06,PL,1,785.85,785.85,0,1,0,1,1,1,1
CUST1003251,2026-06,SA,2,3284.01,1642.005,0,2,0,0,1,2,2
CUST1003252,2026-06,SA,2,11208.27,5604.135,0,2,0,0,0,2,2
CUST1003253,2026-06,CC,2,45317.450000000004,22658.725000000002,0,2,0,0,1,2,1
CUST1003253,2026-06,SA,1,14130.19,14130.19,0,1,0,0,0,1,1
CUST1003254,2026-06,SA,1,1655.19,1655.19,0,1,0,0,1,1,1
CUST1003255,2026-06,RD,1,2778.51,2778.51,0,1,0,0,0,1,1
CUST1003255,2026-06,SA,5,97401.45999999999,19480.291999999998,3,2,1,0,1,4,4
CUST1003256,2026-06,SA,8,38891.55,4861.44375,3,5,0,2,4,4,7
CUST1003257,2026-06,SA,1,4013.43,4013.43,0,1,0,0,0,1,1
CUST1003258,2026-06,SA,2,5696.16,2848.08,0,2,0,1,1,2,2
CUST1003259,2026-06,CC,1,3187.26,3187.26,0,1,0,0,1,1,1
CUST1003259,2026-06,SA,3,16765.379999999997,5588.459999999999,2,1,0,0,2,2,2
CUST1003260,2026-06,CC,1,3560.93,3560.93,1,0,0,0,0,1,1
CUST1003260,2026-06,SA,2,14059.64,7029.82,1,1,0,0,1,2,1
CUST1003261,2026-06,SA,1,1344.3,1344.3,0,1,0,0,0,1,1
CUST1003262,2026-06,CC,1,1336.75,1336.75,0,1,0,0,1,1,1
CUST1003262,2026-06,SA,4,22995.239999999998,5748.8099999999995,2,2,0,1,3,2,4
CUST1003263,2026-06,MF,1,866.12,866.12,0,1,0,0,0,1,1
CUST1003263,2026-06,SA,3,4738.2,1579.3999999999999,2,1,0,0,1,2,3
CUST1003264,2026-06,CC,1,860.64,860.64,0,1,0,0,1,1,1
CUST1003265,2026-06,SA,1,1589.08,1589.08,0,1,0,0,0,1,1
CUST1003266,2026-06,SA,7,108712.18,15530.311428571427,3,4,0,0,4,3,7
CUST1003268,2026-06,CC,1,454.98,454.98,0,1,0,0,1,1,1
CUST1003268,2026-06,SA,5,13864.27,2772.8540000000003,1,4,0,2,2,2,5
CUST1003269,2026-06,SA,1,10043.74,10043.74,1,0,0,0,1,1,1
CUST1003270,2026-06,CC,1,2066.85,2066.85,1,0,0,0,1,1,1
CUST1003270,2026-06,MF,1,2360.31,2360.31,1,0,0,0,0,1,1
CUST1003270,2026-06,SA,5,35929.1,7185.82,1,4,0,0,2,3,4
CUST1003271,2026-06,SA,3,6619.47,2206.4900000000002,2,1,0,0,2,2,3
CUST1003272,2026-06,SA,3,6384.88,2128.2933333333335,2,1,0,1,1,3,3
CUST1003273,2026-06,SA,6,5881.82,980.3033333333333,3,3,0,0,4,3,4
CUST1003274,2026-06,SA,4,545463.17,136365.7925,1,3,1,0,2,3,4
CUST1003275,2026-06,CC,1,7297.07,7297.07,0,1,0,1,0,1,1
CUST1003275,2026-06,SA,2,11660.86,5830.43,0,2,0,0,2,1,2
CUST1003276,2026-06,SA,1,240.43,240.43,0,1,0,0,0,1,1
CUST1003277,2026-06,SA,6,26633.72,4438.953333333334,2,4,0,1,3,3,5
CUST1003278,2026-06,CC,1,1142.95,1142.95,0,1,0,0,0,1,1
CUST1003278,2026-06,SA,4,11546.730000000001,2886.6825000000003,2,2,0,1,2,3,4
CUST1003279,2026-06,SA,3,74863.67,24954.556666666667,1,2,1,0,0,3,3
CUST1003281,2026-06,SA,4,10713.85,2678.4625,2,2,0,0,0,2,4
CUST1003282,2026-06,MF,1,1577.79,1577.79,0,1,0,0,0,1,1
CUST1003282,2026-06,SA,2,5397.77,2698.885,1,1,0,0,1,2,2
CUST1003283,2026-06,RD,1,4199.8,4199.8,1,0,0,0,1,1,1
CUST1003283,2026-06,SA,4,19939.449999999997,4984.862499999999,2,2,0,0,2,3,4
CUST1003284,2026-06,SA,3,7226.34,2408.78,1,2,0,0,2,2,2
CUST1003285,2026-06,SA,2,10413.99,5206.995,0,2,0,1,2,1,2
CUST1003286,2026-06,SA,1,5543.93,5543.93,1,0,0,0,1,1,1
CUST1003287,2026-06,CC,1,9158.15,9158.15,0,1,0,1,1,1,1
CUST1003287,2026-06,SA,4,3203.5099999999998,800.8774999999999,2,2,0,0,2,3,4
CUST1003289,2026-06,CC,2,10610.98,5305.49,1,1,0,0,2,1,2
CUST1003289,2026-06,RD,1,1452.82,1452.82,1,0,0,0,0,1,1
CUST1003289,2026-06,SA,3,57728.759999999995,19242.92,0,3,0,0,1,3,3
CUST1003290,2026-06,SA,5,7344.08,1468.816,2,3,0,0,2,4,4
CUST1003291,2026-06,CC,1,707.58,707.58,0,1,0,1,1,1,1
CUST1003291,2026-06,SA,3,2359.48,786.4933333333333,1,2,0,1,2,2,3
CUST1003292,2026-06,SA,4,2615.26,653.815,1,3,0,0,1,4,4
