segment_key,product_code,segment_product_holding_count,segment_product_customer_count,segment_product_holding_rate
PERSONA_003|INCOME_B_003|LIFESTAG_006,RD,4,38,0.10526315789473684
PERSONA_003|INCOME_B_003|LIFESTAG_006,SA,36,38,0.9473684210526315
PERSONA_003|INCOME_B_004|LIFESTAG_001,CC,34,104,0.3269230769230769
PERSONA_003|INCOME_B_004|LIFESTAG_001,HL,0,104,0.0
PERSONA_003|INCOME_B_004|LIFESTAG_001,MF,18,104,0.17307692307692307
PERSONA_003|INCOME_B_004|LIFESTAG_001,PL,18,104,0.17307692307692307
PERSONA_003|INCOME_B_004|LIFESTAG_001,RD,10,104,0.09615384615384616
PERSONA_003|INCOME_B_004|LIFESTAG_001,SA,93,104,0.8942307692307693
PERSONA_003|INCOME_B_004|LIFESTAG_002,CC,9,22,0.4090909090909091
PERSONA_003|INCOME_B_004|LIFESTAG_002,HL,1,22,0.045454545454545456
PERSONA_003|INCOME_B_004|LIFESTAG_002,MF,3,22,0.13636363636363635
PERSONA_003|INCOME_B_004|LIFESTAG_002,PL,8,22,0.36363636363636365
PERSONA_003|INCOME_B_004|LIFESTAG_002,RD,5,22,0.22727272727272727
PERSONA_003|INCOME_B_004|LIFESTAG_002,SA,22,22,1.0
PERSONA_003|INCOME_B_004|LIFESTAG_003,CC,10,28,0.35714285714285715
PERSONA_003|INCOME_B_004|LIFESTAG_003,HL,1,28,0.03571428571428571
PERSONA_003|INCOME_B_004|LIFESTAG_003,MF,2,28,0.07142857142857142
PERSONA_003|INCOME_B_004|LIFESTAG_003,PL,8,28,0.2857142857142857
PERSONA_003|INCOME_B_004|LIFESTAG_003,RD,4,28,0.14285714285714285
PERSONA_003|INCOME_B_004|LIFESTAG_003,SA,27,28,0.9642857142857143
PERSONA_003|INCOME_B_004|LIFESTAG_006,CC,51,146,0.3493150684931507
PERSONA_003|INCOME_B_004|LIFESTAG_006,HL,1,146,0.00684931506849315
PERSONA_003|INCOME_B_004|LIFESTAG_006,MF,19,146,0.13013698630136986
PERSONA_003|INCOME_B_004|LIFESTAG_006,PL,35,146,0.23972602739726026
PERSONA_003|INCOME_B_004|LIFESTAG_006,RD,24,146,0.1643835616438356
PERSONA_003|INCOME_B_004|LIFESTAG_006,SA,135,146,0.9246575342465754
PERSONA_004|INCOME_B_001|LIFESTAG_001,CC,15,32,0.46875
PERSONA_004|INCOME_B_001|LIFESTAG_001,HL,2,32,0.0625
PERSONA_004|INCOME_B_001|LIFESTAG_001,MF,10,32,0.3125
PERSONA_004|INCOME_B_001|LIFESTAG_001,PL,6,32,0.1875
PERSONA_004|INCOME_B_001|LIFESTAG_001,RD,5,32,0.15625
PERSONA_004|INCOME_B_001|LIFESTAG_001,SA,28,32,0.875
PERSONA_004|INCOME_B_001|LIFESTAG_002,CC,166,428,0.3878504672897196
PERSONA_004|INCOME_B_001|LIFESTAG_002,HL,57,428,0.13317757009345793
PERSONA_004|INCOME_B_001|LIFESTAG_002,MF,181,428,0.42289719626168226
PERSONA_004|INCOME_B_001|LIFESTAG_002,PL,91,428,0.21261682242990654
PERSONA_004|INCOME_B_001|LIFESTAG_002,RD,115,428,0.26869158878504673
PERSONA_004|INCOME_B_001|LIFESTAG_002,SA,403,428,0.9415887850467289
PERSONA_004|INCOME_B_001|LIFESTAG_003,CC,84,182,0.46153846153846156
PERSONA_004|INCOME_B_001|LIFESTAG_003,HL,21,182,0.11538461538461539
PERSONA_004|INCOME_B_001|LIFESTAG_003,MF,87,182,0.47802197802197804
PERSONA_004|INCOME_B_001|LIFESTAG_003,PL,30,182,0.16483516483516483
PERSONA_004|INCOME_B_001|LIFESTAG_003,RD,44,182,0.24175824175824176
PERSONA_004|INCOME_B_001|LIFESTAG_003,SA,174,182,0.9560439560439561
PERSONA_004|INCOME_B_001|LIFESTAG_004,CC,39,87,0.4482758620689655
PERSONA_004|INCOME_B_001|LIFESTAG_004,HL,4,87,0.04597701149425287
PERSONA_004|INCOME_B_001|LIFESTAG_004,MF,42,87,0.4827586206896552
PERSONA_004|INCOME_B_001|LIFESTAG_004,PL,15,87,0.1724137931034483
PERSONA_004|INCOME_B_001|LIFESTAG_004,RD,22,87,0.25287356321839083
PERSONA_004|INCOME_B_001|LIFESTAG_004,SA,83,87,0.9540229885057471
PERSONA_004|INCOME_B_001|LIFESTAG_006,CC,65,139,0.4676258992805755
PERSONA_004|INCOME_B_001|LIFESTAG_006,HL,17,139,0.1223021582733813
PERSONA_004|INCOME_B_001|LIFESTAG_006,MF,58,139,0.4172661870503597
PERSONA_004|INCOME_B_001|LIFESTAG_006,PL,21,139,0.1510791366906475
PERSONA_004|INCOME_B_001|LIFESTAG_006,RD,18,139,0.12949640287769784
PERSONA_004|INCOME_B_001|LIFESTAG_006,SA,128,139,0.920863309352518
PERSONA_004|INCOME_B_002|LIFESTAG_001,CC,30,54,0.5555555555555556
PERSONA_004|INCOME_B_002|LIFESTAG_001,HL,6,54,0.1111111111111111
PERSONA_004|INCOME_B_002|LIFESTAG_001,MF,21,54,0.3888888888888889
PERSONA_004|INCOME_B_002|LIFESTAG_001,PL,8,54,0.14814814814814814
PERSONA_004|INCOME_B_002|LIFESTAG_001,RD,8,54,0.14814814814814814
PERSONA_004|INCOME_B_002|LIFESTAG_001,SA,49,54,0.9074074074074074
PERSONA_004|INCOME_B_002|LIFESTAG_002,CC,364,840,0.43333333333333335
PERSONA_004|INCOME_B_002|LIFESTAG_002,HL,93,840,0.11071428571428571
PERSONA_004|INCOME_B_002|LIFESTAG_002,MF,343,840,0.4083333333333333
PERSONA_004|INCOME_B_002|LIFESTAG_002,PL,139,840,0.16547619047619047
PERSONA_004|INCOME_B_002|LIFESTAG_002,RD,193,840,0.22976190476190475
PERSONA_004|INCOME_B_002|LIFESTAG_002,SA,797,840,0.9488095238095238
PERSONA_004|INCOME_B_002|LIFESTAG_003,CC,142,321,0.4423676012461059
PERSONA_004|INCOME_B_002|LIFESTAG_003,HL,30,321,0.09345794392523364
PERSONA_004|INCOME_B_002|LIFESTAG_003,MF,139,321,0.43302180685358255
PERSONA_004|INCOME_B_002|LIFESTAG_003,PL,49,321,0.1526479750778816
PERSONA_004|INCOME_B_002|LIFESTAG_003,RD,77,321,0.2398753894080997
PERSONA_004|INCOME_B_002|LIFESTAG_003,SA,305,321,0.9501557632398754
PERSONA_004|INCOME_B_002|LIFESTAG_004,CC,79,176,0.44886363636363635
PERSONA_004|INCOME_B_002|LIFESTAG_004,HL,12,176,0.06818181818181818
PERSONA_004|INCOME_B_002|LIFESTAG_004,MF,73,176,0.4147727272727273
PERSONA_004|INCOME_B_002|LIFESTAG_004,PL,30,176,0.17045454545454544
PERSONA_004|INCOME_B_002|LIFESTAG_004,RD,56,176,0.3181818181818182
PERSONA_004|INCOME_B_002|LIFESTAG_004,SA,162,176,0.9204545454545454
PERSONA_004|INCOME_B_002|LIFESTAG_006,CC,133,273,0.48717948717948717
PERSONA_004|INCOME_B_002|LIFESTAG_006,HL,26,273,0.09523809523809523
PERSONA_004|INCOME_B_002|LIFESTAG_006,MF,113,273,0.4139194139194139
PERSONA_004|INCOME_B_002|LIFESTAG_006,PL,58,273,0.21245421245421245
PERSONA_004|INCOME_B_002|LIFESTAG_006,RD,35,273,0.1282051282051282
PERSONA_004|INCOME_B_002|LIFESTAG_006,SA,261,273,0.9560439560439561
PERSONA_004|INCOME_B_003|LIFESTAG_001,CC,0,2,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_001,HL,0,2,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_001,MF,0,2,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_001,PL,0,2,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_001,RD,0,2,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_001,SA,2,2,1.0
PERSONA_004|INCOME_B_003|LIFESTAG_002,CC,3,19,0.15789473684210525
PERSONA_004|INCOME_B_003|LIFESTAG_002,HL,2,19,0.10526315789473684
PERSONA_004|INCOME_B_003|LIFESTAG_002,MF,3,19,0.15789473684210525
PERSONA_004|INCOME_B_003|LIFESTAG_002,PL,3,19,0.15789473684210525
PERSONA_004|INCOME_B_003|LIFESTAG_002,RD,5,19,0.2631578947368421
PERSONA_004|INCOME_B_003|LIFESTAG_002,SA,18,19,0.9473684210526315
PERSONA_004|INCOME_B_003|LIFESTAG_003,CC,1,5,0.2
PERSONA_004|INCOME_B_003|LIFESTAG_003,HL,0,5,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_003,MF,2,5,0.4
PERSONA_004|INCOME_B_003|LIFESTAG_003,PL,0,5,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_003,RD,2,5,0.4
PERSONA_004|INCOME_B_003|LIFESTAG_003,SA,5,5,1.0
PERSONA_004|INCOME_B_003|LIFESTAG_004,CC,1,7,0.14285714285714285
PERSONA_004|INCOME_B_003|LIFESTAG_004,HL,1,7,0.14285714285714285
PERSONA_004|INCOME_B_003|LIFESTAG_004,MF,3,7,0.42857142857142855
PERSONA_004|INCOME_B_003|LIFESTAG_004,PL,0,7,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_004,RD,2,7,0.2857142857142857
PERSONA_004|INCOME_B_003|LIFESTAG_004,SA,7,7,1.0
PERSONA_004|INCOME_B_003|LIFESTAG_006,CC,2,6,0.3333333333333333
PERSONA_004|INCOME_B_003|LIFESTAG_006,HL,0,6,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_006,MF,0,6,0.0
PERSONA_004|INCOME_B_003|LIFESTAG_006,PL,1,6,0.16666666666666666
PERSONA_004|INCOME_B_003|LIFESTAG_006,RD,2,6,0.3333333333333333
PERSONA_004|INCOME_B_003|LIFESTAG_006,SA,5,6,0.8333333333333334
PERSONA_004|INCOME_B_004|LIFESTAG_001,CC,4,21,0.19047619047619047
PERSONA_004|INCOME_B_004|LIFESTAG_001,HL,1,21,0.047619047619047616
PERSONA_004|INCOME_B_004|LIFESTAG_001,MF,9,21,0.42857142857142855
PERSONA_004|INCOME_B_004|LIFESTAG_001,PL,0,21,0.0
PERSONA_004|INCOME_B_004|LIFESTAG_001,RD,2,21,0.09523809523809523
PERSONA_004|INCOME_B_004|LIFESTAG_001,SA,20,21,0.9523809523809523
PERSONA_004|INCOME_B_004|LIFESTAG_002,CC,37,165,0.22424242424242424
PERSONA_004|INCOME_B_004|LIFESTAG_002,HL,13,165,0.07878787878787878
PERSONA_004|INCOME_B_004|LIFESTAG_002,MF,38,165,0.23030303030303031
PERSONA_004|INCOME_B_004|LIFESTAG_002,PL,14,165,0.08484848484848485
PERSONA_004|INCOME_B_004|LIFESTAG_002,RD,42,165,0.2545454545454545
PERSONA_004|INCOME_B_004|LIFESTAG_002,SA,152,165,0.9212121212121213
PERSONA_004|INCOME_B_004|LIFESTAG_003,CC,11,51,0.21568627450980393
PERSONA_004|INCOME_B_004|LIFESTAG_003,HL,2,51,0.0392156862745098
PERSONA_004|INCOME_B_004|LIFESTAG_003,MF,15,51,0.29411764705882354
PERSONA_004|INCOME_B_004|LIFESTAG_003,PL,8,51,0.1568627450980392
PERSONA_004|INCOME_B_004|LIFESTAG_003,RD,7,51,0.13725490196078433
PERSONA_004|INCOME_B_004|LIFESTAG_003,SA,51,51,1.0
PERSONA_004|INCOME_B_004|LIFESTAG_004,CC,5,42,0.11904761904761904
PERSONA_004|INCOME_B_004|LIFESTAG_004,HL,2,42,0.047619047619047616
PERSONA_004|INCOME_B_004|LIFESTAG_004,MF,11,42,0.2619047619047619
PERSONA_004|INCOME_B_004|LIFESTAG_004,PL,7,42,0.16666666666666666
PERSONA_004|INCOME_B_004|LIFESTAG_004,RD,13,42,0.30952380952380953
PERSONA_004|INCOME_B_004|LIFESTAG_004,SA,40,42,0.9523809523809523
PERSONA_004|INCOME_B_004|LIFESTAG_006,CC,16,65,0.24615384615384617
PERSONA_004|INCOME_B_004|LIFESTAG_006,HL,2,65,0.03076923076923077
PERSONA_004|INCOME_B_004|LIFESTAG_006,MF,18,65,0.27692307692307694
PERSONA_004|INCOME_B_004|LIFESTAG_006,PL,10,65,0.15384615384615385
PERSONA_004|INCOME_B_004|LIFESTAG_006,RD,7,65,0.1076923076923077
PERSONA_004|INCOME_B_004|LIFESTAG_006,SA,58,65,0.8923076923076924
PERSONA_005|INCOME_B_001|LIFESTAG_005,CC,72,224,0.32142857142857145
PERSONA_005|INCOME_B_001|LIFESTAG_005,HL,11,224,0.049107142857142856
PERSONA_005|INCOME_B_001|LIFESTAG_005,MF,53,224,0.23660714285714285
PERSONA_005|INCOME_B_001|LIFESTAG_005,PL,39,224,0.17410714285714285
PERSONA_005|INCOME_B_001|LIFESTAG_005,RD,93,224,0.41517857142857145
PERSONA_005|INCOME_B_001|LIFESTAG_005,SA,214,224,0.9553571428571429
PERSONA_005|INCOME_B_002|LIFESTAG_005,CC,10,46,0.21739130434782608
PERSONA_005|INCOME_B_002|LIFESTAG_005,HL,0,46,0.0
PERSONA_005|INCOME_B_002|LIFESTAG_005,MF,9,46,0.1956521739130435
PERSONA_005|INCOME_B_002|LIFESTAG_005,PL,2,46,0.043478260869565216
PERSONA_005|INCOME_B_002|LIFESTAG_005,RD,20,46,0.43478260869565216
PERSONA_005|INCOME_B_002|LIFESTAG_005,SA,44,46,0.9565217391304348
PERSONA_005|INCOME_B_003|LIFESTAG_005,CC,6,55,0.10909090909090909
PERSONA_005|INCOME_B_003|LIFESTAG_005,HL,2,55,0.03636363636363636
PERSONA_005|INCOME_B_003|LIFESTAG_005,MF,7,55,0.12727272727272726
PERSONA_005|INCOME_B_003|LIFESTAG_005,PL,4,55,0.07272727272727272
PERSONA_005|INCOME_B_003|LIFESTAG_005,RD,26,55,0.4727272727272727
PERSONA_005|INCOME_B_003|LIFESTAG_005,SA,54,55,0.9818181818181818
PERSONA_005|INCOME_B_004|LIFESTAG_005,CC,20,127,0.15748031496062992
PERSONA_005|INCOME_B_004|LIFESTAG_005,HL,5,127,0.03937007874015748
PERSONA_005|INCOME_B_004|LIFESTAG_005,MF,5,127,0.03937007874015748
PERSONA_005|INCOME_B_004|LIFESTAG_005,PL,16,127,0.12598425196850394
PERSONA_005|INCOME_B_004|LIFESTAG_005,RD,55,127,0.4330708661417323
PERSONA_005|INCOME_B_004|LIFESTAG_005,SA,120,127,0.9448818897637795
PERSONA_006|INCOME_B_001|LIFESTAG_001,CC,6,15,0.4
PERSONA_006|INCOME_B_001|LIFESTAG_001,HL,0,15,0.0
PERSONA_006|INCOME_B_001|LIFESTAG_001,MF,6,15,0.4
PERSONA_006|INCOME_B_001|LIFESTAG_001,PL,0,15,0.0
PERSONA_006|INCOME_B_001|LIFESTAG_001,RD,3,15,0.2
PERSONA_006|INCOME_B_001|LIFESTAG_001,SA,13,15,0.8666666666666667
PERSONA_006|INCOME_B_001|LIFESTAG_002,CC,118,317,0.3722397476340694
PERSONA_006|INCOME_B_001|LIFESTAG_002,HL,39,317,0.12302839116719243
PERSONA_006|INCOME_B_001|LIFESTAG_002,MF,103,317,0.3249211356466877
PERSONA_006|INCOME_B_001|LIFESTAG_002,PL,38,317,0.11987381703470032
PERSONA_006|INCOME_B_001|LIFESTAG_002,RD,76,317,0.23974763406940064
PERSONA_006|INCOME_B_001|LIFESTAG_002,SA,306,317,0.9652996845425867
PERSONA_006|INCOME_B_001|LIFESTAG_003,CC,56,144,0.3888888888888889
PERSONA_006|INCOME_B_001|LIFESTAG_003,HL,10,144,0.06944444444444445
PERSONA_006|INCOME_B_001|LIFESTAG_003,MF,44,144,0.3055555555555556
PERSONA_006|INCOME_B_001|LIFESTAG_003,PL,23,144,0.1597222222222222
PERSONA_006|INCOME_B_001|LIFESTAG_003,RD,31,144,0.2152777777777778
PERSONA_006|INCOME_B_001|LIFESTAG_003,SA,133,144,0.9236111111111112
PERSONA_006|INCOME_B_001|LIFESTAG_004,CC,23,76,0.3026315789473684
PERSONA_006|INCOME_B_001|LIFESTAG_004,HL,5,76,0.06578947368421052
PERSONA_006|INCOME_B_001|LIFESTAG_004,MF,16,76,0.21052631578947367
PERSONA_006|INCOME_B_001|LIFESTAG_004,PL,8,76,0.10526315789473684
PERSONA_006|INCOME_B_001|LIFESTAG_004,RD,24,76,0.3157894736842105
PERSONA_006|INCOME_B_001|LIFESTAG_004,SA,74,76,0.9736842105263158
PERSONA_006|INCOME_B_001|LIFESTAG_006,CC,42,104,0.40384615384615385
PERSONA_006|INCOME_B_001|LIFESTAG_006,HL,5,104,0.04807692307692308
PERSONA_006|INCOME_B_001|LIFESTAG_006,MF,31,104,0.2980769230769231
PERSONA_006|INCOME_B_001|LIFESTAG_006,PL,11,104,0.10576923076923077
PERSONA_006|INCOME_B_001|LIFESTAG_006,RD,15,104,0.14423076923076922
PERSONA_006|INCOME_B_001|LIFESTAG_006,SA,99,104,0.9519230769230769
PERSONA_006|INCOME_B_002|LIFESTAG_001,CC,9,29,0.3103448275862069
PERSONA_006|INCOME_B_002|LIFESTAG_001,HL,1,29,0.034482758620689655
PERSONA_006|INCOME_B_002|LIFESTAG_001,MF,4,29,0.13793103448275862
PERSONA_006|INCOME_B_002|LIFESTAG_001,PL,2,29,0.06896551724137931
PERSONA_006|INCOME_B_002|LIFESTAG_001,RD,5,29,0.1724137931034483
PERSONA_006|INCOME_B_002|LIFESTAG_001,SA,28,29,0.9655172413793104
PERSONA_006|INCOME_B_002|LIFESTAG_002,CC,68,171,0.39766081871345027
PERSONA_006|INCOME_B_002|LIFESTAG_002,HL,30,171,0.17543859649122806
PERSONA_006|INCOME_B_002|LIFESTAG_002,MF,44,171,0.2573099415204678
PERSONA_006|INCOME_B_002|LIFESTAG_002,PL,14,171,0.08187134502923976
PERSONA_006|INCOME_B_002|LIFESTAG_002,RD,36,171,0.21052631578947367
PERSONA_006|INCOME_B_002|LIFESTAG_002,SA,164,171,0.9590643274853801
PERSONA_006|INCOME_B_002|LIFESTAG_003,CC,34,72,0.4722222222222222
PERSONA_006|INCOME_B_002|LIFESTAG_003,HL,6,72,0.08333333333333333
PERSONA_006|INCOME_B_002|LIFESTAG_003,MF,20,72,0.2777777777777778
PERSONA_006|INCOME_B_002|LIFESTAG_003,PL,4,72,0.05555555555555555
PERSONA_006|INCOME_B_002|LIFESTAG_003,RD,17,72,0.2361111111111111
PERSONA_006|INCOME_B_002|LIFESTAG_003,SA,70,72,0.9722222222222222
PERSONA_006|INCOME_B_002|LIFESTAG_004,CC,14,37,0.3783783783783784
PERSONA_006|INCOME_B_002|LIFESTAG_004,HL,1,37,0.02702702702702703
PERSONA_006|INCOME_B_002|LIFESTAG_004,MF,15,37,0.40540540540540543
PERSONA_006|INCOME_B_002|LIFESTAG_004,PL,3,37,0.08108108108108109
PERSONA_006|INCOME_B_002|LIFESTAG_004,RD,13,37,0.35135135135135137
PERSONA_006|INCOME_B_002|LIFESTAG_004,SA,35,37,0.9459459459459459
PERSONA_006|INCOME_B_002|LIFESTAG_006,CC,30,65,0.46153846153846156
PERSONA_006|INCOME_B_002|LIFESTAG_006,HL,9,65,0.13846153846153847
PERSONA_006|INCOME_B_002|LIFESTAG_006,MF,17,65,0.26153846153846155
PERSONA_006|INCOME_B_002|LIFESTAG_006,PL,6,65,0.09230769230769231
PERSONA_006|INCOME_B_002|LIFESTAG_006,RD,4,65,0.06153846153846154
PERSONA_006|INCOME_B_002|LIFESTAG_006,SA,62,65,0.9538461538461539
PERSONA_006|INCOME_B_004|LIFESTAG_001,CC,0,1,0.0
PERSONA_006|INCOME_B_004|LIFESTAG_001,HL,0,1,0.0
PERSONA_006|INCOME_B_004|LIFESTAG_001,MF,0,1,0.0
PERSONA_006|INCOME_B_004|LIFESTAG_001,PL,0,1,0.0
PERSONA_006|INCOME_B_004|LIFESTAG_001,RD,0,1,0.0
PERSONA_006|INCOME_B_004|LIFESTAG_001,SA,1,1,1.0
PERSONA_006|INCOME_B_004|LIFESTAG_002,CC,23,103,0.22330097087378642
PERSONA_006|INCOME_B_004|LIFESTAG_002,HL,5,103,0.04854368932038835
PERSONA_006|INCOME_B_004|LIFESTAG_002,MF,16,103,0.1553398058252427
PERSONA_006|INCOME_B_004|LIFESTAG_002,PL,16,103,0.1553398058252427
PERSONA_006|INCOME_B_004|LIFESTAG_002,RD,21,103,0.20388349514563106
PERSONA_006|INCOME_B_004|LIFESTAG_002,SA,100,103,0.970873786407767
PERSONA_006|INCOME_B_004|LIFESTAG_003,CC,11,47,0.23404255319148937
PERSONA_006|INCOME_B_004|LIFESTAG_003,HL,2,47,0.0425531914893617
PERSONA_006|INCOME_B_004|LIFESTAG_003,MF,7,47,0.14893617021276595
PERSONA_006|INCOME_B_004|LIFESTAG_003,PL,5,47,0.10638297872340426
PERSONA_006|INCOME_B_004|LIFESTAG_003,RD,8,47,0.1702127659574468
PERSONA_006|INCOME_B_004|LIFESTAG_003,SA,43,47,0.9148936170212766
PERSONA_006|INCOME_B_004|LIFESTAG_004,CC,6,25,0.24
PERSONA_006|INCOME_B_004|LIFESTAG_004,HL,2,25,0.08
PERSONA_006|INCOME_B_004|LIFESTAG_004,MF,1,25,0.04
PERSONA_006|INCOME_B_004|LIFESTAG_004,PL,3,25,0.12
PERSONA_006|INCOME_B_004|LIFESTAG_004,RD,9,25,0.36
PERSONA_006|INCOME_B_004|LIFESTAG_004,SA,25,25,1.0
PERSONA_006|INCOME_B_004|LIFESTAG_006,CC,4,19,0.21052631578947367
PERSONA_006|INCOME_B_004|LIFESTAG_006,HL,1,19,0.05263157894736842
PERSONA_006|INCOME_B_004|LIFESTAG_006,MF,4,19,0.21052631578947367
PERSONA_006|INCOME_B_004|LIFESTAG_006,PL,1,19,0.05263157894736842
PERSONA_006|INCOME_B_004|LIFESTAG_006,RD,5,19,0.2631578947368421
PERSONA_006|INCOME_B_004|LIFESTAG_006,SA,19,19,1.0
PERSONA_007|INCOME_B_001|LIFESTAG_001,CC,42,76,0.5526315789473685
PERSONA_007|INCOME_B_001|LIFESTAG_001,HL,6,76,0.07894736842105263
PERSONA_007|INCOME_B_001|LIFESTAG_001,MF,27,76,0.35526315789473684
PERSONA_007|INCOME_B_001|LIFESTAG_001,PL,14,76,0.18421052631578946
PERSONA_007|INCOME_B_001|LIFESTAG_001,RD,17,76,0.2236842105263158
PERSONA_007|INCOME_B_001|LIFESTAG_001,SA,70,76,0.9210526315789473
PERSONA_007|INCOME_B_001|LIFESTAG_002,CC,318,681,0.4669603524229075
PERSONA_007|INCOME_B_001|LIFESTAG_002,HL,71,681,0.10425844346549193
PERSONA_007|INCOME_B_001|LIFESTAG_002,MF,195,681,0.28634361233480177
PERSONA_007|INCOME_B_001|LIFESTAG_002,PL,128,681,0.18795888399412627
PERSONA_007|INCOME_B_001|LIFESTAG_002,RD,169,681,0.24816446402349487
PERSONA_007|INCOME_B_001|LIFESTAG_002,SA,653,681,0.9588839941262849
PERSONA_007|INCOME_B_001|LIFESTAG_003,CC,104,253,0.41106719367588934
PERSONA_007|INCOME_B_001|LIFESTAG_003,HL,24,253,0.09486166007905138
PERSONA_007|INCOME_B_001|LIFESTAG_003,MF,73,253,0.2885375494071146
PERSONA_007|INCOME_B_001|LIFESTAG_003,PL,41,253,0.16205533596837945
PERSONA_007|INCOME_B_001|LIFESTAG_003,RD,54,253,0.2134387351778656
PERSONA_007|INCOME_B_001|LIFESTAG_003,SA,242,253,0.9565217391304348
PERSONA_007|INCOME_B_001|LIFESTAG_004,CC,51,153,0.3333333333333333
PERSONA_007|INCOME_B_001|LIFESTAG_004,HL,14,153,0.0915032679738562
PERSONA_007|INCOME_B_001|LIFESTAG_004,MF,47,153,0.30718954248366015
PERSONA_007|INCOME_B_001|LIFESTAG_004,PL,38,153,0.24836601307189543
PERSONA_007|INCOME_B_001|LIFESTAG_004,RD,39,153,0.2549019607843137
PERSONA_007|INCOME_B_001|LIFESTAG_004,SA,146,153,0.954248366013072
PERSONA_007|INCOME_B_001|LIFESTAG_006,CC,133,266,0.5
PERSONA_007|INCOME_B_001|LIFESTAG_006,HL,17,266,0.06390977443609022
PERSONA_007|INCOME_B_001|LIFESTAG_006,MF,61,266,0.22932330827067668
PERSONA_007|INCOME_B_001|LIFESTAG_006,PL,53,266,0.19924812030075187
PERSONA_007|INCOME_B_001|LIFESTAG_006,RD,42,266,0.15789473684210525
PERSONA_007|INCOME_B_001|LIFESTAG_006,SA,251,266,0.943609022556391
PERSONA_007|INCOME_B_002|LIFESTAG_001,CC,17,28,0.6071428571428571
PERSONA_007|INCOME_B_002|LIFESTAG_001,HL,2,28,0.07142857142857142
PERSONA_007|INCOME_B_002|LIFESTAG_001,MF,8,28,0.2857142857142857
PERSONA_007|INCOME_B_002|LIFESTAG_001,PL,3,28,0.10714285714285714
PERSONA_007|INCOME_B_002|LIFESTAG_001,RD,4,28,0.14285714285714285
PERSONA_007|INCOME_B_002|LIFESTAG_001,SA,28,28,1.0
PERSONA_007|INCOME_B_002|LIFESTAG_002,CC,56,131,0.42748091603053434
PERSONA_007|INCOME_B_002|LIFESTAG_002,HL,17,131,0.1297709923664122
PERSONA_007|INCOME_B_002|LIFESTAG_002,MF,49,131,0.37404580152671757
PERSONA_007|INCOME_B_002|LIFESTAG_002,PL,11,131,0.08396946564885496
PERSONA_007|INCOME_B_002|LIFESTAG_002,RD,29,131,0.22137404580152673
PERSONA_007|INCOME_B_002|LIFESTAG_002,SA,124,131,0.9465648854961832
PERSONA_007|INCOME_B_002|LIFESTAG_003,CC,35,74,0.47297297297297297
PERSONA_007|INCOME_B_002|LIFESTAG_003,HL,4,74,0.05405405405405406
PERSONA_007|INCOME_B_002|LIFESTAG_003,MF,18,74,0.24324324324324326
PERSONA_007|INCOME_B_002|LIFESTAG_003,PL,8,74,0.10810810810810811
PERSONA_007|INCOME_B_002|LIFESTAG_003,RD,20,74,0.2702702702702703
PERSONA_007|INCOME_B_002|LIFESTAG_003,SA,73,74,0.9864864864864865
PERSONA_007|INCOME_B_002|LIFESTAG_004,CC,12,31,0.3870967741935484
PERSONA_007|INCOME_B_002|LIFESTAG_004,HL,1,31,0.03225806451612903
PERSONA_007|INCOME_B_002|LIFESTAG_004,MF,9,31,0.2903225806451613
PERSONA_007|INCOME_B_002|LIFESTAG_004,PL,1,31,0.03225806451612903
PERSONA_007|INCOME_B_002|LIFESTAG_004,RD,9,31,0.2903225806451613
PERSONA_007|INCOME_B_002|LIFESTAG_004,SA,30,31,0.967741935483871
PERSONA_007|INCOME_B_002|LIFESTAG_006,CC,29,70,0.4142857142857143
PERSONA_007|INCOME_B_002|LIFESTAG_006,HL,2,70,0.02857142857142857
PERSONA_007|INCOME_B_002|LIFESTAG_006,MF,24,70,0.34285714285714286
PERSONA_007|INCOME_B_002|LIFESTAG_006,PL,10,70,0.14285714285714285
PERSONA_007|INCOME_B_002|LIFESTAG_006,RD,7,70,0.1
PERSONA_007|INCOME_B_002|LIFESTAG_006,SA,65,70,0.9285714285714286
PERSONA_007|INCOME_B_003|LIFESTAG_001,CC,5,23,0.21739130434782608
PERSONA_007|INCOME_B_003|LIFESTAG_001,HL,0,23,0.0
PERSONA_007|INCOME_B_003|LIFESTAG_001,MF,1,23,0.043478260869565216
PERSONA_007|INCOME_B_003|LIFESTAG_001,PL,0,23,0.0
PERSONA_007|INCOME_B_003|LIFESTAG_001,RD,7,23,0.30434782608695654
PERSONA_007|INCOME_B_003|LIFESTAG_001,SA,23,23,1.0
PERSONA_007|INCOME_B_003|LIFESTAG_002,CC,29,137,0.2116788321167883
PERSONA_007|INCOME_B_003|LIFESTAG_002,HL,8,137,0.058394160583941604
PERSONA_007|INCOME_B_003|LIFESTAG_002,MF,18,137,0.13138686131386862
PERSONA_007|INCOME_B_003|LIFESTAG_002,PL,8,137,0.058394160583941604
