Customer ID,Month period,CC,HL,MF,PL,RD,SA
CUST1000919,2026-06,0.587,0.3232,0.4273,0.503,0.4342,0.2847
CUST1000920,2026-06,0.5493,0.0798,0.159,0.3637,0.2589,0.2622
CUST1000921,2026-06,0.3692,0.3421,0.3857,0.3513,0.4679,0.2342
CUST1000922,2026-06,0.2866,0.2676,0.146,0.1696,0.3908,0.2624
CUST1000923,2026-06,0.4696,0.1626,0.3094,0.3914,0.4083,0.1248
CUST1000924,2026-06,0.3899,0.5928,0.3839,0.3141,0.3544,0.1768
CUST1000925,2026-06,0.3912,0.4495,0.4243,0.2864,0.5562,0.1514
CUST1000926,2026-06,0.5565,0.2917,0.3322,0.412,0.4378,0.1467
CUST1000927,2026-06,0.1668,0.3561,0.0261,0.3069,0.2499,0.1596
CUST1000928,2026-06,0.4848,0.5868,0.3613,0.3831,0.3091,0.2232
CUST1000929,2026-06,0.6147,0.2159,0.307,0.3883,0.3257,0.2957
CUST1000930,2026-06,0.3308,0.2733,0.2608,0.2505,0.6021,0.1389
CUST1000931,2026-06,0.2055,0.2394,0.1355,0.214,0.1107,0.1494
CUST1000932,2026-06,0.3868,0.017,0.1067,0.1023,0.2625,0.295
CUST1000933,2026-06,0.3908,0.3966,0.458,0.3748,0.429,0.1036
CUST1000934,2026-06,0.568,0.01,0.4014,0.4818,0.2488,0.367
CUST1000935,2026-06,0.5323,0.4003,0.8124,0.5247,0.3777,0.1084
CUST1000936,2026-06,0.4743,0.0531,0.1494,0.2587,0.2269,0.2104
CUST1000937,2026-06,0.6846,0.5869,0.5549,0.2653,0.3473,0.0447
CUST1000938,2026-06,0.3868,0.501,0.6258,0.4696,0.4745,0.2321
CUST1000939,2026-06,0.2875,0.2702,0.0516,0.2962,0.277,0.3813
CUST1000940,2026-06,0.2879,0.139,0.0394,0.4217,0.4513,0.2405
CUST1000941,2026-06,0.574,0.4523,0.3394,0.654,0.2841,0.2173
CUST1000942,2026-06,0.7045,0.3715,0.4743,0.4953,0.42,0.101
CUST1000943,2026-06,0.2707,0.4767,0.6421,0.3858,0.4262,0.01
CUST1000944,2026-06,0.4177,0.4789,0.3203,0.6256,0.5754,0.1451
CUST1000945,2026-06,0.6254,0.3533,0.263,0.4126,0.2811,0.1913
CUST1000946,2026-06,0.2139,0.2202,0.2014,0.4884,0.4313,0.1572
CUST1000947,2026-06,0.5666,0.3602,0.3897,0.531,0.3417,0.2331
CUST1000948,2026-06,0.1676,0.01,0.0568,0.0983,0.4693,0.0774
CUST1000949,2026-06,0.4704,0.445,0.6938,0.4281,0.1608,0.0833
CUST1000950,2026-06,0.4432,0.2213,0.4139,0.4256,0.4014,0.1641
CUST1000951,2026-06,0.5815,0.0798,0.4635,0.4499,0.3555,0.139
CUST1000952,2026-06,0.5141,0.342,0.4536,0.4882,0.3243,0.1247
CUST1000953,2026-06,0.4363,0.3232,0.1787,0.5345,0.3047,0.6825
CUST1000954,2026-06,0.4446,0.4111,0.6502,0.414,0.2405,0.033
CUST1000955,2026-06,0.1826,0.3693,0.01,0.3355,0.3043,0.1344
CUST1000956,2026-06,0.4775,0.4455,0.6935,0.4055,0.3635,0.1832
CUST1000957,2026-06,0.3464,0.0133,0.1718,0.5818,0.4027,0.1899
CUST1000958,2026-06,0.0674,0.1305,0.0191,0.2444,0.3589,0.0426
CUST1000959,2026-06,0.321,0.0348,0.1037,0.3815,0.4301,0.1498
CUST1000960,2026-06,0.4339,0.4656,0.279,0.5359,0.3912,0.1748
CUST1000961,2026-06,0.6052,0.1548,0.5164,0.2817,0.2686,0.2495
CUST1000962,2026-06,0.061,0.3599,0.132,0.24,0.5845,0.1568
CUST1000963,2026-06,0.1903,0.045,0.0716,0.2691,0.1833,0.16
CUST1000964,2026-06,0.6018,0.2078,0.4164,0.5618,0.0853,0.2287
CUST1000965,2026-06,0.2187,0.2323,0.2521,0.2258,0.4561,0.1499
CUST1000966,2026-06,0.5027,0.3461,0.3758,0.1329,0.4267,0.1207
CUST1000967,2026-06,0.4298,0.5547,0.1451,0.387,0.3047,0.1974
CUST1000968,2026-06,0.3136,0.573,0.3687,0.4077,0.4825,0.1656
CUST1000969,2026-06,0.5505,0.1662,0.3872,0.3222,0.4093,0.2058
CUST1000970,2026-06,0.3275,0.2261,0.2186,0.2085,0.4123,0.1114
CUST1000971,2026-06,0.6036,0.0477,0.4445,0.2057,0.179,0.3402
CUST1000972,2026-06,0.2635,0.4318,0.6028,0.0981,0.2803,0.3041
CUST1000973,2026-06,0.4251,0.6122,0.5551,0.4515,0.4264,0.2298
CUST1000974,2026-06,0.5374,0.3719,0.5205,0.3239,0.489,0.2316
CUST1000975,2026-06,0.4101,0.2116,0.2521,0.4156,0.2164,0.6122
CUST1000976,2026-06,0.4276,0.3693,0.5404,0.5056,0.1115,0.0937999999999999
CUST1000977,2026-06,0.3818,0.243,0.3104,0.4455,0.3269,0.2054
CUST1000978,2026-06,0.2961,0.1969,0.1601,0.37,0.3385,0.3471
CUST1000979,2026-06,0.4835,0.01,0.1863,0.2763,0.3264,0.287
CUST1000980,2026-06,0.3438,0.3268,0.0963,0.504,0.3274,0.1354
CUST1000981,2026-06,0.4014,0.3699,0.265,0.4652,0.4113,0.657
CUST1000982,2026-06,0.4714,0.3459,0.2357,0.1827,0.3691,0.2504
CUST1000983,2026-06,0.5029,0.3755,0.5831,0.5182,0.3786,0.1599
CUST1000984,2026-06,0.569,0.3928,0.3096,0.5119,0.4876,0.1058
CUST1000985,2026-06,0.6545,0.3796,0.6492,0.3332,0.3544,0.2145
CUST1000986,2026-06,0.5385,0.091,0.2054,0.1586,0.3818,0.2864
CUST1000987,2026-06,0.699,0.1738,0.5098,0.4431,0.2255,0.3017
CUST1000988,2026-06,0.2849,0.378,0.2269,0.4359,0.3718,0.6337
CUST1000989,2026-06,0.6722,0.1974,0.5267,0.0885,0.2534,0.0824
CUST1000990,2026-06,0.3399,0.5031,0.5643,0.5156,0.4245,0.3244
CUST1000991,2026-06,0.2344,0.1362,0.0505,0.1481,0.3383,0.1184
CUST1000992,2026-06,0.4134,0.3172,0.12,0.6572,0.3199,0.1364
CUST1000993,2026-06,0.4296,0.1052,0.3985,0.413,0.1486,0.195
CUST1000994,2026-06,0.4561,0.2704,0.2876,0.2684,0.225,0.2597
CUST1000995,2026-06,0.4479,0.5549,0.3929,0.2834,0.3323,0.1113
CUST1000996,2026-06,0.208,0.2202,0.1518,0.0788,0.3343,0.1242
CUST1000997,2026-06,0.3577,0.2021,0.2871,0.4232,0.4037,0.014
CUST1000998,2026-06,0.1365,0.01,0.01,0.1587,0.1382,0.7088
CUST1000999,2026-06,0.3902,0.5474,0.5738,0.34,0.3447,0.1541
CUST1001000,2026-06,0.3452,0.0601,0.3253,0.4786,0.2503,0.251
CUST1001001,2026-06,0.663,0.2668,0.3394,0.2568,0.3257,0.1657
CUST1001002,2026-06,0.4851,0.3001,0.5217,0.4067,0.3606,0.1216
CUST1001003,2026-06,0.4376,0.2486,0.5509,0.3878,0.3485,0.265
CUST1001004,2026-06,0.1215,0.01,0.2852,0.3856,0.489,0.0448
CUST1001005,2026-06,0.0748,0.0119,0.1114,0.147,0.4092,0.0767999999999999
CUST1001006,2026-06,0.3423,0.2346,0.4137,0.4356,0.2446,0.2017
CUST1001007,2026-06,0.561,0.3167,0.4146,0.4474,0.3393,0.2537
CUST1001008,2026-06,0.3993,0.3065,0.4715,0.1591,0.2959,0.01
CUST1001009,2026-06,0.5286,0.3486,0.3709,0.575,0.4427,0.1485
CUST1001010,2026-06,0.525,0.4859,0.2886,0.4154,0.3776,0.1564
CUST1001011,2026-06,0.4551,0.01,0.2122,0.3245,0.2582,0.2759
CUST1001012,2026-06,0.1781,0.319,0.1072,0.0506,0.2951,0.5721
CUST1001013,2026-06,0.4991,0.2098,0.1012,0.4097,0.1668,0.2126
CUST1001014,2026-06,0.5776,0.4607,0.5783,0.4847,0.3806,0.3386
CUST1001015,2026-06,0.0746,0.3062,0.0965,0.116,0.291,0.2254
CUST1001016,2026-06,0.1236,0.1838,0.1299,0.3004,0.3838,0.0811999999999999
CUST1001017,2026-06,0.3882,0.2976,0.1295,0.3293,0.2155,0.3273
CUST1001018,2026-06,0.6104,0.01,0.3173,0.4154,0.2757,0.2968
CUST1001019,2026-06,0.6836,0.2949,0.5353,0.4593,0.2266,0.1854
CUST1001020,2026-06,0.1495,0.2622,0.2188,0.582,0.2684,0.6515
CUST1001021,2026-06,0.4548,0.3679,0.726,0.4083,0.3951,0.1148
CUST1001022,2026-06,0.6358,0.2208,0.4229,0.4764,0.2306,0.2181
CUST1001023,2026-06,0.4631,0.1469,0.3808,0.478,0.5318,0.1002
CUST1001024,2026-06,0.3763,0.4343,0.3166,0.2308,0.2079,0.1574
CUST1001025,2026-06,0.4026,0.01,0.1482,0.2403,0.1897,0.5287
CUST1001026,2026-06,0.3501,0.3599,0.3983,0.5019,0.2504,0.0494
CUST1001027,2026-06,0.6051,0.3891,0.5368,0.6082,0.2297,0.2488
CUST1001028,2026-06,0.4381,0.2852,0.1558,0.4161,0.267,0.2495
CUST1001029,2026-06,0.46,0.0631,0.1322,0.4399,0.2598,0.247
CUST1001030,2026-06,0.5262,0.3373,0.4829,0.4346,0.5179,0.1513
CUST1001031,2026-06,0.3792,0.2727,0.4881,0.143,0.2479,0.1681
CUST1001032,2026-06,0.1432,0.1968,0.1508,0.3764,0.4746,0.1932
CUST1001033,2026-06,0.4725,0.2283,0.5207,0.2739,0.3206,0.2953
CUST1001034,2026-06,0.6536,0.6243,0.504,0.4567,0.3491,0.2751
CUST1001035,2026-06,0.5795,0.5667,0.4624,0.4161,0.3549,0.1758
CUST1001036,2026-06,0.1989,0.1547,0.1342,0.2209,0.2209,0.0782
CUST1001037,2026-06,0.2157,0.4915,0.4003,0.1898,0.3286,0.1367
CUST1001038,2026-06,0.2769,0.2322,0.4175,0.1613,0.6005,0.2638
CUST1001039,2026-06,0.601,0.4971,0.3808,0.3903,0.2442,0.1602
CUST1001040,2026-06,0.2824,0.3379,0.1995,0.2784,0.2154,0.1102
CUST1001041,2026-06,0.442,0.01,0.1224,0.4603,0.2441,0.1666
CUST1001042,2026-06,0.4038,0.443,0.5648,0.1687,0.3427,0.1456
CUST1001043,2026-06,0.6866,0.2931,0.3404,0.2129,0.1781,0.14
CUST1001044,2026-06,0.4058,0.0464,0.3662,0.377,0.2932,0.3355
CUST1001045,2026-06,0.2343,0.2534,0.2418,0.2812,0.258,0.1367
CUST1001046,2026-06,0.5984,0.3673,0.4384,0.4097,0.1578,0.1226
CUST1001047,2026-06,0.4551,0.4229,0.1847,0.2662,0.2691,0.2308
CUST1001048,2026-06,0.5773,0.1769,0.4998,0.2924,0.6263,0.2813
CUST1001049,2026-06,0.5474,0.3423,0.3725,0.2213,0.1329,0.2068
CUST1001050,2026-06,0.6446,0.2456,0.2359,0.5584,0.4081,0.01
CUST1001051,2026-06,0.6793,0.1407,0.4605,0.0164,0.2545,0.1022
CUST1001052,2026-06,0.4639,0.2145,0.1199,0.243,0.2142,0.4369
CUST1001053,2026-06,0.0934,0.2459,0.1197,0.2971,0.3813,0.1828
CUST1001054,2026-06,0.4827,0.4511,0.4339,0.3378,0.2979,0.1913
CUST1001055,2026-06,0.1729,0.01,0.062,0.1025,0.2043,0.3181
CUST1001056,2026-06,0.2737,0.3253,0.2768,0.2448,0.418,0.1397
CUST1001057,2026-06,0.4461,0.3244,0.6544,0.1264,0.2481,0.1714
CUST1001058,2026-06,0.6697,0.5393,0.5396,0.4662,0.3608,0.2663
CUST1001059,2026-06,0.5695,0.3694,0.3511,0.4612,0.4945,0.3842
CUST1001060,2026-06,0.3024,0.01,0.0985999999999999,0.2662,0.6874,0.1571
CUST1001061,2026-06,0.2434,0.01,0.2358,0.0574,0.3354,0.1711
CUST1001062,2026-06,0.3696,0.3527,0.3185,0.5421,0.6922,0.1575
CUST1001063,2026-06,0.1927,0.172,0.1075,0.01,0.2663,0.2906
CUST1001064,2026-06,0.5693,0.3256,0.4036,0.428,0.2376,0.1811
CUST1001065,2026-06,0.2052,0.0291,0.1224,0.0622,0.4402,0.017
CUST1001066,2026-06,0.6601,0.2051,0.317,0.3954,0.1352,0.1673
CUST1001067,2026-06,0.4987,0.4869,0.3164,0.3548,0.3649,0.2375
CUST1001068,2026-06,0.3742,0.4002,0.5487,0.5563,0.31,0.2195
CUST1001069,2026-06,0.1553,0.01,0.1616,0.5083,0.3366,0.0951
CUST1001070,2026-06,0.5684,0.1496,0.4477,0.2024,0.4459,0.1665
CUST1001071,2026-06,0.4672,0.3269,0.2761,0.2916,0.3569,0.2266
CUST1001072,2026-06,0.4347,0.3241,0.4049,0.0772,0.2832,0.4878
CUST1001073,2026-06,0.4577,0.2918,0.5763,0.1775,0.3231,0.2403
CUST1001074,2026-06,0.3973,0.3712,0.3543,0.4274,0.2729,0.1382
CUST1001075,2026-06,0.5126,0.1927,0.351,0.3128,0.3659,0.1937
CUST1001076,2026-06,0.3583,0.2751,0.6162,0.4477,0.305,0.1586
CUST1001077,2026-06,0.3402,0.3642,0.3341,0.2467,0.2686,0.2865
CUST1001078,2026-06,0.2612,0.3331,0.4775,0.3408,0.5593,0.1558
CUST1001079,2026-06,0.6805,0.2394,0.2535,0.5767,0.1938,0.0944
CUST1001080,2026-06,0.2534,0.3779,0.2125,0.2885,0.38,0.0751
CUST1001081,2026-06,0.4863,0.2857,0.3148,0.2884,0.3325,0.01
CUST1001082,2026-06,0.6743,0.0592,0.315,0.3451,0.196,0.2294
CUST1001083,2026-06,0.7061,0.2578,0.4658,0.01,0.2986,0.2494
CUST1001084,2026-06,0.4639,0.4036,0.3931,0.3672,0.4023,0.126
CUST1001085,2026-06,0.4464,0.01,0.2224,0.1641,0.5715,0.3169
CUST1001086,2026-06,0.4462,0.26,0.5219,0.364,0.2848,0.1463
CUST1001087,2026-06,0.4513,0.1764,0.01,0.3275,0.0572,0.2147
CUST1001088,2026-06,0.6261,0.4707,0.5706,0.4151,0.3541,0.122
CUST1001089,2026-06,0.6687,0.2377,0.4075,0.478,0.2677,0.3062
CUST1001090,2026-06,0.4792,0.2539,0.5854,0.3146,0.3832,0.2404
CUST1001091,2026-06,0.5409,0.615,0.3892,0.4916,0.5828,0.2691
CUST1001092,2026-06,0.6394,0.2881,0.4861,0.2539,0.3904,0.2434
CUST1001093,2026-06,0.381,0.4608,0.5098,0.3035,0.3169,0.0668
CUST1001094,2026-06,0.6232,0.1211,0.2558,0.2538,0.303,0.3095
CUST1001095,2026-06,0.3851,0.6075,0.4386,0.2729,0.4212,0.133
CUST1001096,2026-06,0.3588,0.351,0.4358,0.2752,0.3577,0.1644
CUST1001097,2026-06,0.3472,0.01,0.1245,0.1312,0.3275,0.2274
CUST1001098,2026-06,0.4813,0.4103,0.431,0.2944,0.1102,0.0726
CUST1001099,2026-06,0.3721,0.1341,0.1047,0.3932,0.2331,0.0956
CUST1001100,2026-06,0.2381,0.2373,0.2129,0.2457,0.3101,0.2603
CUST1001101,2026-06,0.3971,0.2289,0.0149,0.395,0.2791,0.2798
CUST1001102,2026-06,0.3748,0.2559,0.3912,0.2742,0.3356,0.1975
CUST1001103,2026-06,0.1393,0.2846,0.1934,0.2696,0.4823,0.119
CUST1001104,2026-06,0.4949,0.4153,0.4243,0.4578,0.4217,0.2126
CUST1001105,2026-06,0.4717,0.2874,0.4868,0.2935,0.4144,0.2475
CUST1001106,2026-06,0.7017,0.2775,0.4718,0.4601,0.118,0.1809
CUST1001107,2026-06,0.4957,0.4474,0.4388,0.3299,0.2087,0.1769
CUST1001108,2026-06,0.2072,0.1328,0.153,0.4402,0.4343,0.166
CUST1001109,2026-06,0.6557,0.0842,0.2535,0.1866,0.3326,0.3476
CUST1001110,2026-06,0.3739,0.4081,0.4287,0.1954,0.317,0.2334
CUST1001111,2026-06,0.3767,0.3453,0.3666,0.5176,0.6349,0.2468
CUST1001112,2026-06,0.7498,0.3976,0.5295,0.3627,0.2562,0.1656
CUST1001113,2026-06,0.4523,0.3134,0.7123,0.5179,0.4651,0.1633
CUST1001114,2026-06,0.4994,0.5261,0.4192,0.4334,0.1629,0.2269
CUST1001115,2026-06,0.2977,0.01,0.237,0.2964,0.292,0.0441
CUST1001116,2026-06,0.5205,0.4695,0.4513,0.1459,0.2919,0.0435
CUST1001117,2026-06,0.3873,0.4216,0.3313,0.2809,0.3495,0.0966999999999999
CUST1001118,2026-06,0.6221,0.1734,0.3706,0.1992,0.5394,0.2195
CUST1001119,2026-06,0.6419,0.2394,0.4014,0.6865,0.2088,0.4744
CUST1001120,2026-06,0.753,0.0787,0.6415,0.3232,0.2759,0.1915
CUST1001121,2026-06,0.2232,0.01,0.0869,0.2989,0.4614,0.3224
CUST1001122,2026-06,0.423,0.3977,0.4781,0.1973,0.4427,0.592
CUST1001123,2026-06,0.4145,0.4437,0.5794,0.3718,0.2745,0.308
CUST1001124,2026-06,0.3706,0.3416,0.3216,0.2826,0.3101,0.1325
CUST1001125,2026-06,0.0809,0.2766,0.1613,0.3229,0.3708,0.2237
CUST1001126,2026-06,0.3517,0.3003,0.314,0.3345,0.315,0.2258
CUST1001127,2026-06,0.4419,0.4446,0.4479,0.6096,0.3958,0.2088
CUST1001128,2026-06,0.3775,0.4316,0.2871,0.387,0.2656,0.2662
CUST1001129,2026-06,0.4923,0.3652,0.4361,0.3741,0.3364,0.1878
CUST1001130,2026-06,0.5307,0.4151,0.4163,0.3727,0.3486,0.1154
CUST1001131,2026-06,0.4247,0.4224,0.2255,0.457,0.5852,0.0843
CUST1001132,2026-06,0.8671,0.3295,0.803,0.4229,0.2527,0.1129
CUST1001133,2026-06,0.1516,0.2251,0.3874,0.316,0.2864,0.0396
CUST1001134,2026-06,0.3558,0.2029,0.0966,0.5135,0.3587,0.156
CUST1001135,2026-06,0.4845,0.3659,0.3167,0.1602,0.3102,0.238
CUST1001136,2026-06,0.2926,0.2902,0.1805,0.5479,0.2616,0.5867
CUST1001137,2026-06,0.6843,0.4275,0.2279,0.2469,0.2998,0.236
CUST1001138,2026-06,0.5185,0.4543,0.5847,0.5124,0.3737,0.2756
CUST1001139,2026-06,0.1976,0.0182,0.109,0.5152,0.2854,0.2123
CUST1001140,2026-06,0.3453,0.3308,0.401,0.2218,0.2999,0.322
CUST1001141,2026-06,0.4933,0.2199,0.421,0.3523,0.1199,0.0762
CUST1001142,2026-06,0.1433,0.3064,0.1761,0.3143,0.3052,0.3098
CUST1001143,2026-06,0.4112,0.1749,0.1911,0.3157,0.3731,0.2995
CUST1001144,2026-06,0.4183,0.4494,0.3081,0.3363,0.42,0.2486
CUST1001145,2026-06,0.0885,0.0346,0.01,0.1864,0.4545,0.5228
CUST1001146,2026-06,0.2802,0.0485,0.1816,0.2935,0.1125,0.184
CUST1001147,2026-06,0.4503,0.4977,0.4934,0.5369,0.4472,0.2447
CUST1001148,2026-06,0.5563,0.01,0.1857,0.4564,0.2871,0.1248
CUST1001149,2026-06,0.5407,0.5751,0.2997,0.4026,0.2582,0.1175
CUST1001150,2026-06,0.2172,0.1253,0.107,0.2629,0.3525,0.1066
CUST1001151,2026-06,0.4005,0.2783,0.4447,0.2932,0.3623,0.1389
CUST1001152,2026-06,0.6014,0.2528,0.4723,0.5072,0.2056,0.1762
CUST1001153,2026-06,0.4513,0.2731,0.3739,0.493,0.4563,0.0279
CUST1001154,2026-06,0.5561,0.1115,0.42,0.0733,0.2821,0.5499
CUST1001155,2026-06,0.6609,0.5609,0.4534,0.3354,0.6207,0.1458
CUST1001156,2026-06,0.4078,0.5054,0.5555,0.5915,0.6718,0.0914
CUST1001157,2026-06,0.309,0.2885,0.1502,0.5504,0.4726,0.2329
CUST1001158,2026-06,0.3701,0.1797,0.0448,0.1426,0.3224,0.2462
CUST1001159,2026-06,0.3842,0.3017,0.6627,0.13,0.3015,0.2724
CUST1001160,2026-06,0.5523,0.3848,0.2494,0.3366,0.3272,0.2266
CUST1001161,2026-06,0.3069,0.1365,0.1949,0.4817,0.5735,0.1118
CUST1001162,2026-06,0.5267,0.1267,0.2767,0.5975,0.2888,0.4364
CUST1001163,2026-06,0.178,0.2821,0.1854,0.3446,0.196,0.6193
CUST1001164,2026-06,0.2444,0.224,0.3809,0.316,0.3261,0.2407
CUST1001165,2026-06,0.79,0.4454,0.4588,0.4208,0.2557,0.1307
CUST1001166,2026-06,0.4245,0.2595,0.2315,0.1846,0.2415,0.4465
CUST1001167,2026-06,0.7456,0.1154,0.2928,0.1004,0.2421,0.2517
CUST1001168,2026-06,0.5293,0.4982,0.3666,0.5006,0.6381,0.1313
CUST1001169,2026-06,0.4274,0.5192,0.3857,0.3304,0.3247,0.0674
CUST1001170,2026-06,0.7629,0.01,0.4451,0.2587,0.2227,0.233
CUST1001171,2026-06,0.5309,0.4337,0.2686,0.532,0.0307,0.5049
CUST1001172,2026-06,0.4425,0.3221,0.4661,0.4849,0.7387,0.095
CUST1001173,2026-06,0.4438,0.3392,0.5256,0.4673,0.3123,0.1156
CUST1001174,2026-06,0.3709,0.1964,0.01,0.5775,0.2619,0.1163
CUST1001175,2026-06,0.4041,0.3696,0.5499,0.4466,0.3728,0.2702
CUST1001176,2026-06,0.6507,0.1993,0.5473,0.2566,0.4307,0.2978
CUST1001177,2026-06,0.2258,0.3618,0.1953,0.3738,0.2996,0.0859
CUST1001178,2026-06,0.4095,0.2136,0.2433,0.5618,0.5636,0.1372
CUST1001179,2026-06,0.6439,0.2812,0.3813,0.4595,0.1948,0.01
CUST1001180,2026-06,0.6522,0.4633,0.6437,0.4063,0.3064,0.0632
CUST1001181,2026-06,0.6476,0.1544,0.3382,0.471,0.4813,0.2142
CUST1001182,2026-06,0.5364,0.2487,0.1302,0.4549,0.3647,0.2669
CUST1001183,2026-06,0.4264,0.2003,0.1937,0.2809,0.2525,0.196
CUST1001184,2026-06,0.4929,0.5258,0.579,0.337,0.2217,0.0987
CUST1001185,2026-06,0.4309,0.1813,0.3261,0.0738,0.3586,0.1082
CUST1001186,2026-06,0.1969,0.1297,0.0926,0.1979,0.1388,0.3075
CUST1001187,2026-06,0.4775,0.5447,0.5321,0.391,0.376,0.2812
CUST1001188,2026-06,0.3761,0.4231,0.4977,0.5385,0.2768,0.1207
CUST1001189,2026-06,0.6775,0.3544,0.1759,0.5677,0.1738,0.1709
CUST1001190,2026-06,0.6121,0.1719,0.3868,0.2834,0.2511,0.1419
CUST1001191,2026-06,0.439,0.0643,0.0334,0.3876,0.334,0.6971
CUST1001192,2026-06,0.3561,0.1951,0.5278,0.4005,0.1939,0.1841
CUST1001193,2026-06,0.5449,0.3896,0.6002,0.4864,0.2864,0.1023
CUST1001194,2026-06,0.5245,0.3686,0.4658,0.3089,0.2779,0.1443
CUST1001195,2026-06,0.4688,0.4695,0.3016,0.3954,0.5896,0.2208
CUST1001196,2026-06,0.6444,0.3783,0.3029,0.5284,0.2694,0.3972
CUST1001197,2026-06,0.3831,0.2096,0.01,0.2239,0.3587,0.2808
CUST1001198,2026-06,0.8431,0.2226,0.5148,0.3105,0.2911,0.1894
CUST1001199,2026-06,0.3589,0.4227,0.7564,0.4943,0.3063,0.0585
CUST1001200,2026-06,0.42,0.427,0.6199,0.5392,0.3396,0.0465
CUST1001201,2026-06,0.5175,0.4199,0.5543,0.01,0.2117,0.2015
CUST1001202,2026-06,0.7022,0.3954,0.5136,0.1855,0.2264,0.0803
CUST1001203,2026-06,0.4065,0.3017,0.3616,0.5181,0.4039,0.1493
CUST1001204,2026-06,0.0893,0.197,0.129,0.2095,0.2578,0.1653
CUST1001205,2026-06,0.4526,0.2593,0.5688,0.2112,0.2944,0.3001
CUST1001206,2026-06,0.4041,0.01,0.0382,0.2456,0.2986,0.2195
CUST1001207,2026-06,0.1408,0.2361,0.2879,0.3429,0.4476,0.2451
CUST1001208,2026-06,0.3649,0.3325,0.3148,0.42,0.3334,0.1634
CUST1001209,2026-06,0.4582,0.1642,0.1062,0.3455,0.1905,0.2518
CUST1001210,2026-06,0.3087,0.426,0.4883,0.3118,0.4319,0.2257
CUST1001211,2026-06,0.5484,0.3803,0.7369,0.3707,0.2049,0.1502
CUST1001212,2026-06,0.2965,0.4375,0.1847,0.4351,0.5845,0.1027
CUST1001213,2026-06,0.4813,0.3902,0.5404,0.4453,0.3003,0.231
CUST1001214,2026-06,0.8208,0.1151,0.4932,0.2602,0.2552,0.1797
CUST1001215,2026-06,0.6286,0.4463,0.2038,0.4666,0.1142,0.2362
CUST1001216,2026-06,0.3273,0.251,0.0704999999999999,0.1901,0.1321,0.1024
CUST1001217,2026-06,0.487,0.3997,0.3404,0.4288,0.3192,0.01
CUST1001218,2026-06,0.3827,0.51,0.2069,0.3918,0.3788,0.2455
CUST1001219,2026-06,0.4873,0.5587,0.7153,0.4704,0.4493,0.0462
CUST1001220,2026-06,0.1548,0.3444,0.0990999999999999,0.3228,0.1764,0.2659
CUST1001221,2026-06,0.3824,0.4706,0.2701,0.5374,0.4047,0.0247
CUST1001222,2026-06,0.4092,0.4895,0.5353,0.2614,0.3351,0.1555
CUST1001223,2026-06,0.3573,0.3549,0.1244,0.2442,0.1498,0.1402
CUST1001224,2026-06,0.5655,0.3882,0.4971,0.1138,0.3168,0.2754
CUST1001225,2026-06,0.4322,0.3462,0.4428,0.4721,0.6024,0.0995999999999999
CUST1001226,2026-06,0.4713,0.2971,0.4596,0.3969,0.2895,0.1785
CUST1001227,2026-06,0.6302,0.3163,0.5554,0.3323,0.1522,0.01
CUST1001228,2026-06,0.3395,0.3845,0.3161,0.5296,0.4709,0.3023
CUST1001229,2026-06,0.3265,0.41,0.5064,0.4755,0.2189,0.1471
CUST1001230,2026-06,0.2163,0.01,0.2385,0.2603,0.6101,0.1661
CUST1001231,2026-06,0.286,0.2876,0.3569,0.5256,0.2018,0.1136
CUST1001232,2026-06,0.4812,0.3675,0.7347,0.1832,0.4199,0.2584
CUST1001233,2026-06,0.4365,0.325,0.1694,0.3711,0.2504,0.2195
CUST1001234,2026-06,0.1689,0.4202,0.5559,0.2993,0.2827,0.0547
CUST1001235,2026-06,0.3657,0.2004,0.3222,0.4341,0.3735,0.2171
CUST1001236,2026-06,0.644,0.1029,0.4016,0.4891,0.1493,0.6008
CUST1001237,2026-06,0.1324,0.2161,0.0537,0.4363,0.2989,0.2581
CUST1001238,2026-06,0.6011,0.3194,0.0172,0.4132,0.1548,0.4035
CUST1001239,2026-06,0.2062,0.2747,0.1803,0.2568,0.4989,0.1365
CUST1001240,2026-06,0.5846,0.5051,0.3648,0.4672,0.4337,0.2342
CUST1001241,2026-06,0.6851,0.2561,0.563,0.3507,0.3776,0.26
CUST1001242,2026-06,0.7094,0.3513,0.37,0.4646,0.2558,0.1559
CUST1001243,2026-06,0.4451,0.275,0.6831,0.204,0.5124,0.1633
CUST1001244,2026-06,0.0393,0.2966,0.1781,0.2978,0.4024,0.0742
CUST1001245,2026-06,0.4862,0.5098,0.5565,0.3229,0.1147,0.233
CUST1001246,2026-06,0.6919,0.4568,0.4225,0.3857,0.4489,0.1589
CUST1001247,2026-06,0.3989,0.0154,0.2258,0.2709,0.1765,0.1775
CUST1001248,2026-06,0.6786,0.1106,0.2088,0.3403,0.338,0.2882
CUST1001249,2026-06,0.5122,0.3759,0.7047,0.2814,0.1083,0.1431
CUST1001250,2026-06,0.5596,0.0918,0.0852,0.4554,0.3168,0.1813
CUST1001251,2026-06,0.1453,0.1874,0.3015,0.1617,0.374,0.2709
CUST1001252,2026-06,0.4937,0.4869,0.3951,0.2006,0.4465,0.2287
CUST1001253,2026-06,0.4856,0.4246,0.4747,0.4932,0.4635,0.1892
CUST1001254,2026-06,0.1353,0.3463,0.2353,0.2509,0.5189,0.167
