dataset,cluster_id,feature_type,feature,cluster_exact_value,overall_exact_value,difference,abs_difference,standardized_difference_for_ranking,direction,dataset_role,source_label,note,raw_customer_count
Syn_03,0,numeric,Age,25.43614931237721,38.815333333333335,-13.379184020956124,13.379184020956124,1.0776811886316826,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,digital_Login count 30D (sn),13.3614931237721,6.318533333333333,7.042959790438768,7.042959790438768,1.0616567152506156,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_MCC diversity count (sn),4.498526522593321,2.9642,1.5343265225933207,1.5343265225933207,0.9196264866942138,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Count,32.51915520628684,20.6128,11.90635520628684,11.90635520628684,0.906434614713436,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,digital_Preferred login hour (sn),19.11493123772102,16.215866666666667,2.899064571054353,2.899064571054353,0.6704050840806974,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_UPI txn count (sn),10.362966601178782,6.098733333333334,4.264233267845448,4.264233267845448,0.6513316139451315,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,Days since last login (sn),17.69499017681729,41.71293333333333,-24.017943156516044,24.017943156516044,0.5594939787178036,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,digital_Days since last login (sn),17.69499017681729,41.71293333333333,-24.017943156516044,24.017943156516044,0.5594939787178036,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,Campaign exposure count 90D (sn),2.1984282907662083,1.4529333333333334,0.7454949574328749,0.7454949574328749,0.5087474794480765,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Monthly income proxy (sn),406374.7297507788,228611.397,177763.33275077882,177763.33275077882,0.948097475117512,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Avg monthly balance proxy (sn),1277677.7292601245,696555.5562706668,581122.1729894577,581122.1729894577,0.7841612514351092,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Campaign exposure count 90D (sn),0.551791277258567,1.4529333333333334,-0.9011420560747664,0.9011420560747664,0.6149655944439762,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Products ignored count 90D (sn),0.1199376947040498,0.7293333333333333,-0.6093956386292835,0.6093956386292835,0.5707807962853981,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Average ticket size,32230.254139408105,14492.272771999998,17737.98136740811,17737.98136740811,0.4555883597985402,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Income band (sn) = HNI,0.6580996884735203,0.2326666666666666,0.4254330218068536,0.4254330218068536,0.4254330218068536,more common than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Risk profile score,751.5109034267913,720.5668666666667,30.944036760124614,30.944036760124614,0.4119171707049324,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Total debit amount (sn),93141.09196261685,46728.42652533334,46412.66543728349,46412.66543728349,0.3896365390972728,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Total credit amount (sn),220768.18243380063,100555.832192,120212.35024180064,120212.35024180064,0.3708508704490875,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Age,42.75895638629284,38.815333333333335,3.943623052959502,3.943623052959502,0.3176552749832784,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Campaign exposure count 90D (sn),2.9075354932653803,1.4529333333333334,1.454602159932047,1.454602159932047,0.9926628947477346,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Products ignored count 90D (sn),1.7673825991991263,0.7293333333333333,1.038049265865793,1.038049265865793,0.972272443378591,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Monthly income proxy (sn),134444.90134692393,228611.397,-94166.49565307608,94166.49565307608,0.5022352775896324,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Avg monthly balance proxy (sn),386614.472977794,696555.5562706668,-309941.0832928728,309941.0832928728,0.4182318263572807,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Age,43.97560975609756,38.815333333333335,5.160276422764227,5.160276422764227,0.4156556050236,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_MCC diversity count (sn),2.321805606115763,2.9642,-0.6423943938842371,0.6423943938842371,0.3850307550711642,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Count,15.807426283218057,20.6128,-4.805373716781944,4.805373716781944,0.3658346318464754,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Login count 90D (sn),18.49362941390608,24.37453333333333,-5.880903919427254,5.880903919427254,0.3532376192704707,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Login count 30D (sn),4.393156170367674,6.318533333333333,-1.9253771629656589,1.9253771629656589,0.2902316150132849,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Preferred login hour (sn),14.978157990535127,16.215866666666667,-1.237708676131538,1.237708676131538,0.2862185952579859,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Campaign exposure count 90D (sn),0.475177304964539,1.4529333333333334,-0.9777560283687944,0.9777560283687944,0.6672492013369189,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Products ignored count 90D (sn),0.101063829787234,0.7293333333333333,-0.6282695035460992,0.6282695035460992,0.5884587036469188,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Days since last login (sn),19.23552009456265,41.71293333333333,-22.477413238770684,22.477413238770684,0.5236075913033457,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Days since last login (sn),19.23552009456265,41.71293333333333,-22.477413238770684,22.477413238770684,0.5236075913033457,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Monthly income proxy (sn),132357.2969858156,228611.397,-96254.1000141844,96254.1000141844,0.5133694771637707,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Age,32.6838061465721,38.815333333333335,-6.131527186761232,6.131527186761232,0.493888976816996,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Avg monthly balance proxy (sn),367758.210537825,696555.5562706668,-328797.3457328417,328797.3457328417,0.4436763043682464,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Login count 30D (sn),9.156028368794326,6.318533333333333,2.837495035460993,2.837495035460993,0.4277243869796074,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Login count 90D (sn),31.26566193853428,24.37453333333333,6.891128605200947,6.891128605200947,0.4139169583346791,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Preferred login hour (sn),17.346335697399528,16.215866666666667,1.130469030732861,1.130469030732861,0.2614195603526898,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Monthly income proxy (sn),506796.6156558533,228611.397,278185.2186558533,278185.2186558533,1.4836957618948106,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Avg monthly balance proxy (sn),1673022.4144851903,696555.5562706668,976466.8582145238,976466.8582145238,1.3176359621306364,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Campaign exposure count 90D (sn),2.797602256699577,1.4529333333333334,1.3446689233662437,1.3446689233662437,0.9176412511366074,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Products ignored count 90D (sn),1.66361071932299,0.7293333333333333,0.9342773859896568,0.9342773859896568,0.8750761517199204,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Income band (sn) = HNI,0.8660084626234132,0.2326666666666666,0.6333417959567466,0.6333417959567466,0.6333417959567466,more common than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Average ticket size,38436.818808180535,14492.272771999998,23944.546036180534,23944.546036180534,0.6149998823873013,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Total debit amount (sn),112422.64541607896,46728.42652533334,65694.21889074563,65694.21889074563,0.5515060995985535,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Total credit amount (sn),270571.83905500703,100555.832192,170016.00686300703,170016.00686300703,0.5244933986283551,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_99% value,23873.02193229901,9182.859635333334,14690.162296965676,14690.162296965676,0.4050304290684718,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Persona = Mass_Affluent-Investor,0.5267983074753173,0.1943333333333333,0.3324649741419839,0.3324649741419839,0.3324649741419839,more common than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Days since last login (sn),94.77871443624868,41.71293333333333,53.06578110291535,53.06578110291535,1.2361585173867513,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Days since last login (sn),94.77871443624868,41.71293333333333,53.06578110291535,53.06578110291535,1.2361585173867513,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Login count 30D (sn),1.7446434843695118,6.318533333333333,-4.573889848963821,4.573889848963821,0.6894687769709029,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Login count 90D (sn),14.17913593256059,24.37453333333333,-10.195397400772745,10.195397400772745,0.6123884958345063,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Age,46.30031612223393,38.815333333333335,7.484982788900595,7.484982788900595,0.6029086031102834,higher than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_MCC diversity count (sn),2.200561995082543,2.9642,-0.7636380049174569,0.7636380049174569,0.4577003168670095,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Products ignored count 90D (sn),0.2602739726027397,0.7293333333333333,-0.4690593607305935,0.4690593607305935,0.4393370389475293,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Campaign exposure count 90D (sn),0.8215665612925886,1.4529333333333334,-0.6313667720407448,0.6313667720407448,0.4308630805352146,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Count,15.239901650860554,20.6128,-5.3728983491394455,5.3728983491394455,0.4090404628970835,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Preferred login hour (sn),14.677204074464347,16.215866666666667,-1.5386625922023178,1.5386625922023178,0.3558138148409938,lower than overall,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_04,0,numeric,Age,54.74628392199646,37.8106,16.935683921996457,16.935683921996457,1.4610548145602216,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Lifestage = Mature,1.0,0.279896,0.7201040000000001,0.7201040000000001,0.7201040000000001,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Persona = Value Seeker / Family,0.7465566616664394,0.103784,0.6427726616664394,0.6427726616664394,0.6427726616664394,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Count,28.713173981215743,33.83287185146503,-5.119697870249286,5.119697870249286,0.4038334162606922,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_UPI txn count (sn),12.735054195209514,15.229733351130552,-2.494679155921037,2.494679155921037,0.2698224806718987,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Occupation = Self Employed,0.400109095867994,0.261536,0.138573095867994,0.138573095867994,0.138573095867994,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Income band (sn) = Medium,0.578344470203191,0.4456,0.132744470203191,0.132744470203191,0.132744470203191,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Preferred channel (sn) = Branch,0.5168416746215737,0.38452,0.1323216746215737,0.1323216746215737,0.1323216746215737,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding,RD holding rate,0.3764489294967953,0.263272,0.1131769294967953,0.1131769294967953,0.1131769294967953,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Monthly income proxy (sn),51239.90582602952,196363.98390402336,-145124.07807799385,145124.07807799385,0.0733477387682314,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,digital_Days since last login (sn),63.62227658788774,20.53997454490647,43.08230204298127,43.08230204298127,1.678320501862279,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Days since last login (sn),73.70282874617737,25.284216,48.418612746177374,48.418612746177374,0.993683064769432,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Count,23.43089294760631,33.83287185146503,-10.40197890385872,10.40197890385872,0.8204911272259079,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Preferred channel (sn) = Branch,0.9970565749235474,0.38452,0.6125365749235474,0.6125365749235474,0.6125365749235474,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_UPI txn count (sn),10.414869647241629,15.229733351130552,-4.814863703888923,4.814863703888923,0.5207717656183908,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Age,39.1519495412844,37.8106,1.3413495412844014,1.3413495412844014,0.1157192832795081,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Persona = Standard,0.4819189602446483,0.3982,0.0837189602446483,0.0837189602446483,0.0837189602446483,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Lifestage = Family,0.6510703363914373,0.5802,0.0708703363914372,0.0708703363914372,0.0708703363914372,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Monthly income proxy (sn),63330.750517581626,196363.98390402336,-133033.23338644177,133033.23338644177,0.067236856758379,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,txn_Total credit amount (sn),16575.937434211777,94454.09567080438,-77878.1582365926,77878.1582365926,0.0662211756459567,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Age,21.080131208997187,37.8106,-16.730468791002814,16.730468791002814,1.4433507432903605,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Lifestage = Youth,0.8547328959700093,0.139904,0.7148288959700093,0.7148288959700093,0.7148288959700093,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,digital_Days since last login (sn),8.558713136729223,20.53997454490647,-11.981261408177248,11.981261408177248,0.4667437835483805,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Occupation = Student,0.5561654840005356,0.12716,0.4290054840005355,0.4290054840005355,0.4290054840005355,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,Days since last login (sn),9.20565002008301,25.284216,-16.07856597991699,16.07856597991699,0.3299763833337586,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Persona = Standard,0.7224528049270317,0.3982,0.3242528049270317,0.3242528049270317,0.3242528049270317,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_Count,37.79801374409113,33.83287185146503,3.9651418926261,3.9651418926261,0.3127639241687551,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Preferred channel (sn) = Mobile App,0.8497121435265765,0.61548,0.2342321435265765,0.2342321435265765,0.2342321435265765,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,numeric,txn_UPI txn count (sn),17.151393199589943,15.229733351130552,1.921659848459392,1.921659848459392,0.2078451756364095,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,2,categorical,Income band (sn) = Medium,0.5305931182219842,0.4456,0.0849931182219841,0.0849931182219841,0.0849931182219841,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Income band (sn) = HNI,0.6118426906308391,0.1202,0.4916426906308391,0.4916426906308391,0.4916426906308391,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Count,39.68113642150578,33.83287185146503,5.8482645700407545,5.8482645700407545,0.4613015690320277,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,Monthly income proxy (sn),833545.6660937539,196363.98390402336,637181.6821897305,637181.6821897305,0.322040533811608,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,categorical,Persona = HNI / Wealth,0.3823738766794198,0.068976,0.3133978766794199,0.3133978766794199,0.3133978766794199,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Average ticket size,25351.156158279373,5867.530040740349,19483.626117539025,19483.626117539025,0.3055616476259697,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Avg monthly balance proxy (sn),1464859.9957645952,343342.91508652683,1121517.0806780683,1121517.0806780683,0.3014381667830355,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_99% value,88628.01357284642,20492.368575531757,68135.64499731467,68135.64499731467,0.2981804844545566,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Total credit amount (sn),432985.9247523852,94454.09567080438,338531.8290815808,338531.8290815808,0.2878596030385426,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_Total debit amount (sn),649478.8871285778,141681.14350620654,507797.7436223712,507797.7436223712,0.2878596030385426,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,3,numeric,txn_UPI txn count (sn),17.88773555257299,15.229733351130552,2.65800220144244,2.65800220144244,0.2874873692363778,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,digital_Days since last login (sn),5.779229637075062,20.53997454490647,-14.760744907831407,14.760744907831407,0.5750217520144938,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Persona = Young Salaried,1.0,0.42904,0.57096,0.57096,0.57096,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Occupation = Salaried,1.0,0.460824,0.539176,0.539176,0.539176,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,Days since last login (sn),5.779229637075062,25.284216,-19.50498636292494,19.50498636292494,0.4002959508361257,lower than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_Count,38.28102602988986,33.83287185146503,4.448154178424829,4.448154178424829,0.3508631453363685,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Preferred channel (sn) = Mobile App,0.9207021574469612,0.61548,0.3052221574469612,0.3052221574469612,0.3052221574469612,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,numeric,txn_UPI txn count (sn),17.39540432248184,15.229733351130552,2.1656709713512896,2.1656709713512896,0.2342372214167092,higher than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,4,categorical,Lifestage = Family,0.7810604156944395,0.5802,0.2008604156944394,0.2008604156944394,0.2008604156944394,more common than overall,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
